halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
42,192489.20400000052,941.40800000000002,4817.3059999999996,4740.9260000000004,10175.349,4058.9520000000002,28617.138999999999,28302.468000000001,52205.597000000002,2974.5479999999998,3482.2020000000002,52173.309000000001
43,194274.97300000038,3882.3180000000002,897.08000000000004,1832.704,746.34299999999996,2264.1500000000001,29457.024000000001,29132.800999999999,52094.970999999998,4491.0839999999998,17414.84,52061.659
44,191962.75300000096,1801.3820000000001,248.601,5356.9290000000001,3024.3240000000001,10669.243,29491.612000000001,29166.82,51036.381000000001,8904.5650000000005,1259.856,51003.040000000001
45,192288.3180000004,6483.2809999999999,149.18000000000001,9100.4670000000006,1229.2249999999999,3478.2930000000001,29626.821,29300.400000000001,51043.875,2230.741,8636.0840000000007,51009.949000000001
46,193766.15600000042,1385.8030000000001,7140.8040000000001,4249.2920000000004,2332.96,1758.5260000000001,29359.580000000002,29035.760999999999,51929.517,2061.0219999999999,12618.563,51894.328999999998
47,197517.58600000045,880.46199999999999,2673.0189999999998,4131.8729999999996,6977.8459999999995,6195.0450000000001,29159.273000000001,28837.476999999999,53881.803999999996,4087.6260000000002,6848.5069999999996,53844.654999999999
48,196703.8579999999,2578.3600000000001,239.624,8050.085,2527.8240000000001,6646.5479999999998,29596.487000000001,29269.706999999999,53011.036999999997,1620.269,10190.083000000001,52973.834999999999
49,195517.37200000082,190.905,9377.4159999999993,4423.5709999999999,3610.951,10428.996999999999,29396.316999999999,29071.424999999999,52704.991999999998,2536.8020000000001,1108.598,52667.398999999998
50,194560.02100000047,12606.629999999999,1973.125,1809.3299999999999,340.947,1879.5909999999999,29498.008999999998,29171.806,52147.993000000002,5220.835,7801.6099999999997,52110.146000000001
51,193623.60399999996,4900.6480000000001,1756.5309999999999,1089.4179999999999,13008.803,6594.9470000000001,29532.562999999998,29205.823,51716.091,3220.5529999999999,920.31100000000004,51677.915999999997
52,193046.938000001,742.40899999999999,4695.1030000000001,2365.8609999999999,6757.8119999999999,5470.482,29332.365000000002,29007.521000000001,51661.137999999999,6260.7809999999999,5131.1059999999998,51622.360000000001
53,194807.33999999976,4556.5600000000004,6781.1040000000003,2892.02,1862.712,5497.9750000000004,29366.945,29041.525000000001,52421.724999999999,7954.4740000000002,2050.5549999999998,52381.745000000003
54,198776.37200000015,6953.1189999999997,715.40999999999997,9306.6280000000006,5558.4229999999998,771.81399999999996,29569.319,29241.494999999999,53999.097999999998,8295.8060000000005,408.05500000000001,53957.205000000002
55,196587.26300000076,5620.7879999999996,2279.2429999999999,2277.4650000000001,6414.1099999999997,5000.4390000000003,29536.915000000001,29209.141,53002.252999999997,2588.3890000000001,7697.9840000000004,52960.535000000003
56,194229.4859999992,3517.3400000000001,1845.2180000000001,6604.5510000000004,10181.298000000001,2723.5360000000001,29537.958999999999,29209.968000000001,51942.455000000002,3855.5390000000002,2910.6770000000001,51900.945
57,192776.6019999992,14375.65,8034.4030000000002,2635.48,1114.8620000000001,2017.252,29606.109,29277.199000000001,51196.447,2683.7600000000002,680.53300000000002,51154.908000000003
58,194386.91799999998,10144.087,4398.8630000000003,3531.4119999999998,1016.946,2021.5909999999999,29540.165000000001,29211.648000000001,52020.519,2162.2710000000002,8361.7180000000008,51977.697999999997
59,196954.86499999987,3244.2260000000001,9011.2860000000001,1479.4269999999999,7353.54,781.59199999999998,29608.34,29278.885999999999,53095.341999999997,2246.5709999999999,7804.6260000000002,53051.027999999998
60,198027.80599999992,7611.6260000000002,4333.6000000000004,10314.592000000001,1626.752,4910.835,29475.082999999999,29146.942999999999,53731.652999999998,2634.23,556.38,53686.110999999997
61,195395.70600000018,1536.5119999999999,2595.174,7130.5299999999997,1611.472,14348.543,29274.841,28948.587,52733.892,3093.038,1434.5219999999999,52688.595999999998
62,192410.01300000047,5795.2849999999999,2536.6170000000002,3418.386,522.94899999999996,5032.4799999999996,29342.989000000001,29015.813999999998,51295.235000000001,9578.3829999999998,4621.3400000000001,51250.535000000003
63,186794.81700000018,1243.0619999999999,5159.5050000000001,2687.6529999999998,1487.0229999999999,3498.5940000000001,28873.972000000002,28551.838,49353.196000000004,10335.419,6294.951,49309.603000000003
64,193810.2439999989,2429.4499999999998,5020.0600000000004,6145.4089999999997,6537.7529999999997,9056.4240000000009,29513.055,29183.455000000002,51748.688000000002,1982.04,491.565,51702.345000000001
65,197878.22200000077,2284.7379999999998,9427.8119999999999,6228.915,4642.1999999999998,338.18099999999998,29581.215,29250.700000000001,53516.995000000003,5081.8000000000002,4057.2629999999999,53468.404000000002
66,198607.62000000005,4728.1329999999998,1435.2850000000001,2924.877,4578.8000000000002,3054.3620000000001,29515.085999999999,29185.114000000001,53902.266000000003,7852.1750000000002,7578.826,53852.695
67,196172.40000000093,3984.415,1292.125,5382.7290000000003,7588.1279999999997,5953.0919999999996,29768.006000000001,29431.344000000001,52526.313999999998,2778.4389999999999,4990.4009999999998,52477.406000000003
68,197363.6240000001,403.71800000000002,3837.904,9427.7839999999997,2360.8029999999999,1577.0730000000001,29623.360000000001,29276.227999999999,53226.139000000003,6470.741,7983.9160000000002,53175.957999999999
69,193778.69400000025,2961.3989999999999,7348.902,1744.0450000000001,4307.1890000000003,1309.4860000000001,29714.513999999999,29354.556,51535.196000000004,973.86400000000003,13043.592000000001,51485.949999999997
70,195573.06500000024,4517.1509999999998,138.953,10605.468000000001,1654.634,10002.181,29767.883000000002,29395.897000000001,52298.144999999997,2904.0749999999998,2041.1130000000001,52247.565999999999
