hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
508,119534.57599999994,6984.8190000000004,16973.538,4285.3890000000001,5748.5129999999999,14345.058999999999,1665.944,10335.963,4688.9920000000002,442.69099999999997,13201.871999999999,40861.796999999999
509,183660.16999999972,3476.7779999999998,10157.403,14126.933999999999,9658.6370000000006,15183.690000000001,5142.6009999999997,23687.964,12493.605,22808.760999999999,8622.2829999999994,58301.512999999999
510,168563.6569999997,34455.506000000001,6561.5240000000003,19018.724999999999,15579.044,14782.138000000001,19343.363000000001,33752.330999999998,673.61800000000005,824.173,9034.7749999999996,14538.459999999999
511,134941.5239999998,7283.4210000000003,584.01499999999999,4710.7520000000004,8239.2569999999996,13273.977999999999,34593.904000000002,37100.250999999997,4799.4520000000002,1206.1500000000001,16070.103999999999,7080.2420000000002
512,198865.73999999964,15900.950999999999,7728.2039999999997,7581.759,20872.32,28919.078000000001,11489.424999999999,78572.478000000003,4172.1049999999996,8386.1239999999998,12195.848,3047.4470000000001
513,136081.6210000001,468.67200000000003,30780.788,22183.290000000001,5641.6300000000001,1156.6849999999999,19816.902999999998,17055.617999999999,12359.144,1556.2,4787.5870000000004,20275.103999999999
514,388862.1599999999,55663.963000000003,18644.365000000002,10447.936,2144.2820000000002,216283.22500000001,3561.4630000000002,28628.287,5273.0540000000001,30689.304,14329.508,3196.7750000000001
515,600585.8250000007,22135.662,22124.357,32415.350999999999,9476.9320000000007,18506.549999999999,202324.28099999999,157793.86499999999,14169.885,29112.835999999999,26146.097000000002,66380.009000000005
516,185649.2779999999,25896.074000000001,7697.7269999999999,18567.259999999998,16737.135999999999,647.73199999999997,28756.837,8255.6329999999998,39019.023000000001,2627.9340000000002,29527.478999999999,7916.4440000000004
517,235403.0639999999,2275.835,7118.7200000000003,17828.097000000002,50543.578999999998,5070.8320000000003,14563.816000000001,12788.477999999999,72842.043000000005,2371.1399999999999,20921.386999999999,29079.135999999999
518,245342.4780000002,20083.057000000001,19583.088,69798.504000000001,20832.206999999999,15440.784,13024.73,15215.102000000001,23096.953000000001,14091.809999999999,16783.773000000001,17392.471000000001
519,240761.3550000007,26220.973999999998,34352.118000000002,2952.5540000000001,5633.6009999999997,2083.096,21754.897000000001,13280.342000000001,68213.842999999993,4854.232,3769.0709999999999,57646.627999999997
