hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
465,624064.2309999999,0,47948.71499999995,69580.35699999989,0,0,245039.8480000002,190462.0369999998,36201.387999999984,0,1796.0599999999968,33035.82600000008
466,595568.3739999997,0,60994.05799999962,55175.87300000031,0,0,229158.7849999993,178700.59700000053,36452.85500000003,0,1706.2379999999982,33379.96799999998
467,539380.2759999991,0,25394.635999999977,17970.749999999825,0,0,239696.68399999986,186260.40599999938,35708.73600000001,0,1665.7769999999966,32683.28700000004
468,606447.4909999998,0,81985.60299999965,18192.301999999843,0,0,245478.63200000091,189803.08099999928,36193.40900000005,0,1712.5649999999987,33081.89900000006
469,338307.34400000115,0,3002.5020000000004,18231.647999999845,0,0,138553.5660000003,107877.02900000101,35934.448,0,1761.0689999999968,32947.082
470,204636.79599999991,0,102155.03000000003,18830.714999999826,0,0,6981.934000000004,5425.611000000002,36224.813000000046,0,1759.6839999999993,33259.00899999999
471,449654.4100000008,0,4222.534999999999,65356.57700000014,0,0,174023.8570000006,135263.50000000012,35972.62599999993,0,1838.0740000000003,32977.24099999999
472,362363.61799999967,0,55191.51999999979,10293.799999999983,0,0,139467.15399999978,108942.66400000006,24650.520000000048,0,1172.072999999999,22645.88699999999
500,95930.54199999991,0,0,63611.115999999914,0,0,18190.43299999999,14128.993,0,0,0,0
501,386359.3049999998,0,0,70997.53499999992,0,0,177477.3590000002,137884.4109999997,0,0,0,0
502,79504.59799999982,0,0,67348.5019999998,0,0,6845.843000000016,5310.253000000003,0,0,0,0
503,82126.33899999976,0,0,69595.27399999976,0,0,7059.5460000000085,5471.519000000003,0,0,0,0
504,68972.205,0,0,56411.86599999997,0,0,7079.969000000009,5480.370000000016,0,0,0,0
505,46365.95999999981,0,0,17585.058999999805,0,0,6941.743000000003,5421.522000000008,8381.465999999993,0,408.42499999999995,7627.745
506,163700.3739999995,0,62194.28999999969,17690.441999999806,0,0,7023.621000000009,5444.816000000018,36352.01399999997,0,1741.7149999999974,33253.475999999995
507,196218.082,0,95256.77100000012,17583.177999999818,0,0,6888.02300000001,5374.717,36209.88300000003,0,1683.2219999999963,33222.288000000015
508,119534.57599999994,0,21010.010000000028,17344.261999999813,0,0,6825.510999999998,5285.087999999997,35127.70000000005,0,1616.889,32325.116000000064
509,183660.16999999972,0,82663.0789999999,17635.4219999998,0,0,6942.03800000001,5398.281999999994,36259.91,0,1713.5910000000001,33047.848000000035
510,168563.6569999997,0,67065.77999999975,17638.646999999855,0,0,6938.170000000009,5410.229000000006,36473.217,0,1688.755999999998,33348.85800000007
511,134941.5239999998,0,33969.996999999945,17748.960999999836,0,0,6961.698000000001,5399.440000000017,36125.198999999986,0,1644.5599999999972,33091.66900000004
512,198865.73999999964,0,96989.45299999972,17861.492999999835,0,0,7012.287000000012,5476.13600000001,36509.12000000001,0,1663.944999999998,33353.30600000004
513,136081.6210000001,0,8625.205999999996,43829.63800000005,0,0,6906.826000000008,5369.374000000004,36331.531999999985,0,1768.8639999999948,33250.18100000005
514,388862.1599999999,0,94028.79400000002,69007.34799999978,0,0,86125.63200000007,67384.07499999995,36802.88200000003,0,1744.7489999999991,33768.68000000004
515,600585.8250000007,0,74542.82999999989,57630.31500000024,0,0,222556.7090000005,173573.2509999999,36832.14000000001,0,1690.628000000001,33759.95200000006
