hour,plug,value
211,7,35356.70800000005
211,9,1702.9099999999994
211,11,32256.513000000075
212,0,4072.9889999999987
212,2,69555.3379999997
212,3,6.506
212,4,9082.189999999999
212,5,249140.0910000003
212,6,193820.92400000052
212,7,36146.86400000008
212,8,16014.116999999998
212,9,1725.3689999999983
212,11,33127.82400000011
213,2,43829.851000000686
213,3,2.495
213,4,57272.3230000001
213,5,93182.48199999973
213,6,72441.4820000001
213,7,35050.362000000096
213,9,1685.18
213,11,32072.18600000003
214,2,18336.10299999986
214,3,1.901
214,4,28463.55999999999
214,5,7053.959000000006
214,6,5495.543999999998
214,7,34767.61600000008
214,9,1764.0479999999966
214,11,31948.666000000034
215,2,18312.45799999987
215,3,3.024
215,5,7058.850000000017
215,6,5498.037000000007
215,7,34677.72500000007
215,9,1775.842000000001
215,11,31789.30800000001
216,2,18423.911999999837
216,3,2.438
216,5,7185.84800000002
216,6,5580.650000000017
216,7,35795.81599999999
216,9,1756.187
216,11,32823.89900000004
217,2,14809.059999999874
217,3,0.524
217,5,5833.518000000006
217,6,4523.245999999988
217,7,33530.56100000002
217,9,1717.555
217,11,30697.76900000004
218,2,17850.922999999817
218,3,1.2429999999999999
218,5,6948.321000000014
218,6,5399.726000000008
218,7,35664.26800000007
218,9,1786.223999999999
218,11,32564.59000000011
219,2,17617.166999999812
219,3,1.8009999999999997
219,5,6953.187000000004
219,6,5416.251
219,7,36491.86800000008
219,9,1735.968999999998
219,11,33542.695000000145
220,2,17701.075999999848
220,3,2.933
220,5,7010.782000000018
220,6,5454.962000000011
220,7,36769.14000000005
220,9,1714.0319999999965
220,11,33612.89300000011
221,2,17630.931999999837
221,3,3.166
221,5,6946.49900000002
221,6,5381.006999999995
221,7,35694.25200000012
221,9,1710.8119999999988
221,11,32610.33600000009
222,2,17806.081999999817
222,3,2.986
222,5,7027.147999999999
222,6,5463.783
222,7,35756.15500000004
222,9,1734.9759999999965
222,11,32781.04200000009
223,2,18142.706999999857
223,3,3.1460000000000004
223,5,7076.023000000007
223,6,5529.534000000014
223,7,35135.315000000046
223,9,1736.5969999999993
223,11,32304.79100000008
224,2,17979.06699999981
224,5,7057.569000000007
224,6,5490.530000000012
224,7,34028.49800000006
224,9,1731.1069999999988
224,11,31143.35700000003
225,2,33811.184
225,3,2.578
225,5,124410.26699999988
225,6,96689.57700000005
225,7,35662.42000000014
225,9,1718.3499999999963
225,11,32646.12500000011
226,2,68871.30599999972
226,3,2.7430000000000003
226,5,227257.20599999983
226,6,177240.7900000002
226,7,34807.34899999997
226,9,1825.3390000000015
226,11,31943.37900000007
227,2,21651.82299999984
227,3,2.941
227,5,157783.17099999991
227,6,122925.09400000026
227,7,34886.46300000006
227,9,1771.430999999998
227,11,31997.38900000014
228,2,18066.211999999847
228,3,0.676
228,5,239646.89399999974
228,6,185756.4040000002
228,7,24750.639000000025
228,9,1216.5229999999997
228,11,22612.907000000025
229,2,35882.73200000029
229,3,2.451
229,5,238069.72299999994
229,6,185141.74499999994
229,7,34978.35900000001
229,9,1703.9929999999977
229,11,31918.675000000014
230,2,57059.47399999987
230,3,2.407
230,5,216864.00400000095
230,6,168707.23199999906
230,7,29629.42400000003
230,9,1406.8059999999957
230,11,27099.767000000054
231,2,68471.00700000004
231,3,1.325
231,5,219492.44600000023
231,6,170635.13399999906
231,7,34194.589999999975
231,9,1671.8329999999987
231,11,31358.043000000052
232,2,68559.60599999987
232,3,3.042
232,5,219066.99200000116
232,6,169466.25999999917
232,7,35021.79900000002
232,9,1689.2239999999958
232,11,31983.504000000015
233,2,66788.20299999996
233,3,1.928
233,5,217926.98300000062
233,6,169923.2159999992
233,7,31368.031000000083
233,9,1615.4129999999975
233,11,28724.792000000034
234,2,65515.771999999764
234,3,1.887
234,5,234369.73200000112
234,6,182093.82499999987
234,7,34428.44300000012
234,9,1806.330999999999
234,11,31739.74800000006
235,2,68665.04899999972
235,3,5.449999999999999
235,5,232442.61599999949
235,6,180312.92699999997
235,7,33832.36900000009
235,9,1692.7489999999968
235,11,30874.247999999992
236,0,9133.938999999997
236,2,68668.74799999992
236,3,1.681
236,4,34339.759
