min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
5928,10990.539999999999,1,1,1,1,1,1,1,1,1,1,1
5929,10910.230999999992,1,1,1,1,1,1,1,1,1,1,1
5930,10230.884000000002,1,1,1,1,1,1,1,1,1,1,1
5931,11495.864000000001,1,1,1,1,1,1,1,1,1,1,1
5932,11656.450000000003,1,1,1,1,1,1,1,1,1,1,1
5933,10952.947000000002,1,1,1,1,1,1,1,1,1,1,1
5934,10896.699999999999,1,1,1,1,1,1,1,1,1,1,1
5935,11694.534000000001,1,1,1,1,1,1,1,1,1,1,1
5936,10316.311999999998,1,1,1,1,1,1,1,1,1,1,1
5937,12157.689,1,1,1,1,1,1,1,1,1,1,1
5938,11581.399999999994,1,1,1,1,1,1,1,1,1,1,1
5939,11267.614,1,1,1,1,1,1,1,1,1,1,1
5940,10152.812999999998,1,1,1,1,1,1,1,1,1,1,1
5941,10455.142000000002,1,1,1,1,1,1,1,1,1,1,1
5942,10906.183999999997,1,1,1,1,1,1,1,1,1,1,1
5943,10364.635000000004,1,1,1,1,1,1,1,1,1,1,1
5944,10562.836000000003,1,1,1,1,1,1,1,1,1,1,1
5945,10764.712,1,1,1,1,1,1,1,1,1,1,1
5946,11303.819,1,1,1,1,1,1,1,1,1,1,1
5947,10871.802,1,1,1,1,1,1,1,1,1,1,1
5948,11628.402,1,1,1,1,1,1,1,1,1,1,1
5949,9307.125999999997,1,1,1,1,1,1,1,1,1,1,1
5950,10540.153000000002,1,1,1,1,1,1,1,1,1,1,1
5951,11042.271,1,1,1,1,1,1,1,1,1,1,1
5952,11947.639999999998,1,1,1,1,1,1,1,1,1,1,1
5953,11399.612999999998,1,1,1,1,1,1,1,1,1,1,1
5954,10614.435999999998,1,1,1,1,1,1,1,1,1,1,1
5955,11319.751999999997,1,1,1,1,1,1,1,1,1,1,1
5956,10707.212000000001,1,1,1,1,1,1,1,1,1,1,1
5957,11451.441,1,1,1,1,1,1,1,1,1,1,1
5958,11583.889999999998,1,1,1,1,1,1,1,1,1,1,1
5959,11319.008,1,1,1,1,1,1,1,1,1,1,1
5960,11131.197999999997,1,1,1,1,1,1,1,1,1,1,1
5961,10708.511999999997,1,1,1,1,1,1,1,1,1,1,1
5962,11060.964000000002,1,1,1,1,1,1,1,1,1,1,1
5963,10763.135000000002,1,1,1,1,1,1,1,1,1,1,1
5964,10848.636999999999,1,1,1,1,1,1,1,1,1,1,1
5965,10456.179999999997,1,1,1,1,1,1,1,1,1,1,1
5966,10550.835,1,1,1,1,1,1,1,1,1,1,1
5967,11241.519999999997,1,1,1,1,1,1,1,1,1,1,1
5968,10645.477,1,1,1,1,1,1,1,1,1,1,1
5969,10269.138,1,1,1,1,1,1,1,1,1,1,1
5970,10331.821999999998,1,1,1,1,1,1,1,1,1,1,1
5971,11013.220000000001,1,1,1,1,1,1,1,1,1,1,1
5972,11228.515,1,1,1,1,1,1,1,1,1,1,1
5973,9847.166999999998,1,1,1,1,1,1,1,1,1,1,1
5974,11841.716000000002,1,1,1,1,1,1,1,1,1,1,1
5975,11424.632999999994,1,1,1,1,1,1,1,1,1,1,1
5976,11306.541,1,1,1,1,1,1,1,1,1,1,1
5977,11074.014,1,1,1,1,1,1,1,1,1,1,1
5978,9736.928000000002,1,1,1,1,1,1,1,1,1,1,1
5979,10914.633999999996,1,1,1,1,1,1,1,1,1,1,1
5980,10369.902,1,1,1,1,1,1,1,1,1,1,1
5981,10805.664999999995,1,1,1,1,1,1,1,1,1,1,1
5982,11116.217999999997,1,1,1,1,1,1,1,1,1,1,1
5983,10183.725999999999,1,1,1,1,1,1,1,1,1,1,1
5984,10560.453,1,1,1,1,1,1,1,1,1,1,1
5985,10833.045999999997,1,1,1,1,1,1,1,1,1,1,1
5986,12018.619000000002,1,1,1,1,1,1,1,1,1,1,1
5987,11797.551999999998,1,1,1,1,1,1,1,1,1,1,1
5988,10145.735999999997,1,1,1,1,1,1,1,1,1,1,1
5989,10357.681000000004,1,1,1,1,1,1,1,1,1,1,1
5990,11144.305000000002,1,1,1,1,1,1,1,1,1,1,1
5991,12398.369,1,1,1,1,1,1,1,1,1,1,1
5992,10566.726000000004,1,1,1,1,1,1,1,1,1,1,1
5993,10855.173,1,1,1,1,1,1,1,1,1,1,1
5994,11582.034000000003,1,1,1,1,1,1,1,1,1,1,1
5995,11218.094000000003,1,1,1,1,1,1,1,1,1,1,1
5996,12260.723000000005,1,1,1,1,1,1,1,1,1,1,1
5997,10952.430000000002,1,1,1,1,1,1,1,1,1,1,1
5998,11413.162999999999,1,1,1,1,1,1,1,1,1,1,1
5999,11591.006999999998,1,1,1,1,1,1,1,1,1,1,1
6000,11448.510999999999,1,1,1,1,1,1,1,1,1,1,1
6001,10470.572,1,1,1,1,1,1,1,1,1,1,1
6002,11444.870000000003,1,1,1,1,1,1,1,1,1,1,1
6003,10728.157999999996,1,1,1,1,1,1,1,1,1,1,1
6004,10834.485,1,1,1,1,1,1,1,1,1,1,1
6005,10246.782000000001,1,1,1,1,1,1,1,1,1,1,1
6006,10699.634,1,1,1,1,1,1,1,1,1,1,1
6007,10209.053,1,1,1,1,1,1,1,1,1,1,1
6008,9943.437000000002,1,1,1,1,1,1,1,1,1,1,1
6009,11027.510000000002,1,1,1,1,1,1,1,1,1,1,1
6010,11003.475999999999,1,1,1,1,1,1,1,1,1,1,1
6011,10599.644,1,1,1,1,1,1,1,1,1,1,1
6012,11008.276999999996,1,1,1,1,1,1,1,1,1,1,1
6013,11083.171999999999,1,1,1,1,1,1,1,1,1,1,1
6014,11042.628,1,1,1,1,1,1,1,1,1,1,1
6015,11347.372000000001,1,1,1,1,1,1,1,1,1,1,1
6016,10925.895999999997,1,1,1,1,1,1,1,1,1,1,1
6017,11762.772999999996,1,1,1,1,1,1,1,1,1,1,1
6018,11064.424000000005,1,1,1,1,1,1,1,1,1,1,1
6019,11250.918999999998,1,1,1,1,1,1,1,1,1,1,1
6020,11903.780000000006,1,1,1,1,1,1,1,1,1,1,1
6021,13280.809000000005,1,1,1,1,1,1,1,1,1,1,1
6022,10339.738,1,1,1,1,1,1,1,1,1,1,1
6023,11010.369000000002,1,1,1,1,1,1,1,1,1,1,1
6024,11452.242000000002,1,1,1,1,1,1,1,1,1,1,1
6025,10682.865000000003,1,1,1,1,1,1,1,1,1,1,1
6026,10120.422999999999,1,1,1,1,1,1,1,1,1,1,1
6027,11190.701000000005,1,1,1,1,1,1,1,1,1,1,1
6028,11387.894,1,1,1,1,1,1,1,1,1,1,1
6029,10454.812999999998,1,1,1,1,1,1,1,1,1,1,1
6030,11010.566999999997,1,1,1,1,1,1,1,1,1,1,1
6031,11661.589000000005,1,1,1,1,1,1,1,1,1,1,1
6032,11051.983,1,1,1,1,1,1,1,1,1,1,1
6033,10426.711,1,1,1,1,1,1,1,1,1,1,1
6034,10151.330999999996,1,1,1,1,1,1,1,1,1,1,1
6035,10874.487999999998,1,1,1,1,1,1,1,1,1,1,1
6036,10736.037000000004,1,1,1,1,1,1,1,1,1,1,1
6037,10908.705,1,1,1,1,1,1,1,1,1,1,1
6038,10984.104000000003,1,1,1,1,1,1,1,1,1,1,1
6039,10325.633000000003,1,1,1,1,1,1,1,1,1,1,1
6040,10868.799,1,1,1,1,1,1,1,1,1,1,1
6041,11306.304999999995,1,1,1,1,1,1,1,1,1,1,1
6042,10194.558,1,1,1,1,1,1,1,1,1,1,1
6043,10979.329,1,1,1,1,1,1,1,1,1,1,1
6044,10904.089000000002,1,1,1,1,1,1,1,1,1,1,1
6045,11165.016,1,1,1,1,1,1,1,1,1,1,1
6046,11212.864000000001,1,1,1,1,1,1,1,1,1,1,1
6047,11090.050999999998,1,1,1,1,1,1,1,1,1,1,1
6048,11887.928,1,1,1,1,1,1,1,1,1,1,1
6049,11372.430000000008,1,1,1,1,1,1,1,1,1,1,1
6050,11775.882999999993,1,1,1,1,1,1,1,1,1,1,1
6051,10387.626999999999,1,1,1,1,1,1,1,1,1,1,1
6052,11885.703000000005,1,1,1,1,1,1,1,1,1,1,1
6053,10405.651,1,1,1,1,1,1,1,1,1,1,1
6054,11381.456999999997,1,1,1,1,1,1,1,1,1,1,1
6055,11926.667999999996,1,1,1,1,1,1,1,1,1,1,1
6056,10447.525999999998,1,1,1,1,1,1,1,1,1,1,1
6057,10953.697000000002,1,1,1,1,1,1,1,1,1,1,1
6058,9843.872,1,1,1,1,1,1,1,1,1,1,1
6059,10428.221,1,1,1,1,1,1,1,1,1,1,1
6060,10701.533,1,1,1,1,1,1,1,1,1,1,1
6061,9625.535000000002,1,1,1,1,1,1,1,1,1,1,1
6062,11255.347,1,1,1,1,1,1,1,1,1,1,1
6063,11316.923999999999,1,1,1,1,1,1,1,1,1,1,1
6064,9764.283000000001,1,1,1,1,1,1,1,1,1,1,1
6065,10398.984999999999,1,1,1,1,1,1,1,1,1,1,1
6066,11710.894,1,1,1,1,1,1,1,1,1,1,1
6067,11058.420999999998,1,1,1,1,1,1,1,1,1,1,1
6068,10891.746000000006,1,1,1,1,1,1,1,1,1,1,1
6069,10654.363,1,1,1,1,1,1,1,1,1,1,1
6070,10676.741000000002,1,1,1,1,1,1,1,1,1,1,1
6071,10992.657000000003,1,1,1,1,1,1,1,1,1,1,1
6072,10265.335,1,1,1,1,1,1,1,1,1,1,1
6073,11532.926,1,1,1,1,1,1,1,1,1,1,1
6074,11469.556999999997,1,1,1,1,1,1,1,1,1,1,1
6075,11258.106000000002,1,1,1,1,1,1,1,1,1,1,1
6076,10614.751999999999,1,1,1,1,1,1,1,1,1,1,1
6077,11344.039,1,1,1,1,1,1,1,1,1,1,1
6078,11256.666,1,1,1,1,1,1,1,1,1,1,1
6079,11875.367000000004,1,1,1,1,1,1,1,1,1,1,1
6080,10800.438999999998,1,1,1,1,1,1,1,1,1,1,1
6081,9485.246000000001,1,1,1,1,1,1,1,1,1,1,1
6082,10339.671999999999,1,1,1,1,1,1,1,1,1,1,1
6083,11460.779,1,1,1,1,1,1,1,1,1,1,1
6084,10542.905999999999,1,1,1,1,1,1,1,1,1,1,1
6085,11046.708,1,1,1,1,1,1,1,1,1,1,1
6086,10996.795999999998,1,1,1,1,1,1,1,1,1,1,1
6087,10818.881,1,1,1,1,1,1,1,1,1,1,1
6088,10893.331999999997,1,1,1,1,1,1,1,1,1,1,1
6089,11149.827000000003,1,1,1,1,1,1,1,1,1,1,1
6090,10389.522,1,1,1,1,1,1,1,1,1,1,1
6091,10433.109000000004,1,1,1,1,1,1,1,1,1,1,1
6092,11093.141000000001,1,1,1,1,1,1,1,1,1,1,1
6093,11075.376000000004,1,1,1,1,1,1,1,1,1,1,1
6094,11266.658,1,1,1,1,1,1,1,1,1,1,1
6095,10208.267000000002,1,1,1,1,1,1,1,1,1,1,1
6096,10112.431999999999,1,1,1,1,1,1,1,1,1,1,1
6097,10247.02,1,1,1,1,1,1,1,1,1,1,1
6098,9892.060000000003,1,1,1,1,1,1,1,1,1,1,1
6099,10834.349,1,1,1,1,1,1,1,1,1,1,1
6100,10051.824999999999,1,1,1,1,1,1,1,1,1,1,1
6101,11317.152999999998,1,1,1,1,1,1,1,1,1,1,1
6102,10833.068999999998,1,1,1,1,1,1,1,1,1,1,1
6103,10507.218,1,1,1,1,1,1,1,1,1,1,1
6104,10613.355999999996,1,1,1,1,1,1,1,1,1,1,1
6105,10741.027000000004,1,1,1,1,1,1,1,1,1,1,1
6106,9823.350000000004,1,1,1,1,1,1,1,1,1,1,1
6107,10302.414999999999,1,1,1,1,1,1,1,1,1,1,1
6108,10751.686000000003,1,1,1,1,1,1,1,1,1,1,1
6109,11508.264,1,1,1,1,1,1,1,1,1,1,1
6110,10743.526999999995,1,1,1,1,1,1,1,1,1,1,1
6111,11215.961,1,1,1,1,1,1,1,1,1,1,1
6112,11452.176999999996,1,1,1,1,1,1,1,1,1,1,1
6113,12234.449,1,1,1,1,1,1,1,1,1,1,1
6114,11237.401,1,1,1,1,1,1,1,1,1,1,1
6115,10299.84,1,1,1,1,1,1,1,1,1,1,1
6116,10869.187999999998,1,1,1,1,1,1,1,1,1,1,1
6117,10228.165999999996,1,1,1,1,1,1,1,1,1,1,1
6118,11421.017000000002,1,1,1,1,1,1,1,1,1,1,1
6119,10794.211000000003,1,1,1,1,1,1,1,1,1,1,1
6120,11583.434000000001,1,1,1,1,1,1,1,1,1,1,1
6121,9608.689,1,1,1,1,1,1,1,1,1,1,1
6122,10491.202999999996,1,1,1,1,1,1,1,1,1,1,1
6123,11065.514000000001,1,1,1,1,1,1,1,1,1,1,1
6124,10968.112,1,1,1,1,1,1,1,1,1,1,1
6125,11236.018,1,1,1,1,1,1,1,1,1,1,1
6126,11069.253999999999,1,1,1,1,1,1,1,1,1,1,1
6127,10915.437000000004,1,1,1,1,1,1,1,1,1,1,1
6128,10768.854999999998,1,1,1,1,1,1,1,1,1,1,1
6129,10745.083000000002,1,1,1,1,1,1,1,1,1,1,1
6130,11432.471,1,1,1,1,1,1,1,1,1,1,1
6131,12905.325,1,1,1,1,1,1,1,1,1,1,1
6132,11921.468000000003,1,1,1,1,1,1,1,1,1,1,1
6133,10948.268000000004,1,1,1,1,1,1,1,1,1,1,1
6134,10819.092000000002,1,1,1,1,1,1,1,1,1,1,1
6135,11628.173000000003,1,1,1,1,1,1,1,1,1,1,1
6136,11486.369999999999,1,1,1,1,1,1,1,1,1,1,1
6137,10979.476000000004,1,1,1,1,1,1,1,1,1,1,1
6138,11135.437999999998,1,1,1,1,1,1,1,1,1,1,1
6139,11597.164,1,1,1,1,1,1,1,1,1,1,1
6140,11260.914999999995,1,1,1,1,1,1,1,1,1,1,1
6141,11949.331,1,1,1,1,1,1,1,1,1,1,1
6142,12583.261000000004,1,1,1,1,1,1,1,1,1,1,1
6143,11473.934000000005,1,1,1,1,1,1,1,1,1,1,1
6144,12198.066999999997,1,1,1,1,1,1,1,1,1,1,1
6145,12173.269000000002,1,1,1,1,1,1,1,1,1,1,1
6146,11378.989999999998,1,1,1,1,1,1,1,1,1,1,1
6147,10715.588999999998,1,1,1,1,1,1,1,1,1,1,1
6148,11824.461999999998,1,1,1,1,1,1,1,1,1,1,1
6149,12081.184999999996,1,1,1,1,1,1,1,1,1,1,1
6150,11216.664,1,1,1,1,1,1,1,1,1,1,1
6151,10817.759000000002,1,1,1,1,1,1,1,1,1,1,1
6152,11970.286000000004,1,1,1,1,1,1,1,1,1,1,1
6153,11625.813999999997,1,1,1,1,1,1,1,1,1,1,1
6154,11786.965,1,1,1,1,1,1,1,1,1,1,1
6155,11089.426999999996,1,1,1,1,1,1,1,1,1,1,1
6156,12017.639000000001,1,1,1,1,1,1,1,1,1,1,1
6157,12138.317,1,1,1,1,1,1,1,1,1,1,1
6158,402.9890000000001,1,0,1,0,1,1,1,1,1,1,1
332,9810.818000000003,1,1,1,1,1,1,1,1,1,1,1
333,11491.245999999997,1,1,1,1,1,1,1,1,1,1,1
334,10237.95,1,1,1,1,1,1,1,1,1,1,1
335,10172.314,1,1,1,1,1,1,1,1,1,1,1
336,11881.293,1,1,1,1,1,1,1,1,1,1,1
337,11636.032999999996,1,1,1,1,1,1,1,1,1,1,1
338,10838.947999999999,1,1,1,1,1,1,1,1,1,1,1
339,10872.585,1,1,1,1,1,1,1,1,1,1,1
340,11620.868000000002,1,1,1,1,1,1,1,1,1,1,1
341,11653.178999999995,1,1,1,1,1,1,1,1,1,1,1
342,10330.243999999999,1,1,1,1,1,1,1,1,1,1,1
343,10356.830999999998,1,1,1,1,1,1,1,1,1,1,1
344,10144.93,1,1,1,1,1,1,1,1,1,1,1
345,11141.389999999998,1,1,1,1,1,1,1,1,1,1,1
346,11549.369999999995,1,1,1,1,1,1,1,1,1,1,1
347,10129.128999999999,1,1,1,1,1,1,1,1,1,1,1
348,10625.294000000002,1,1,1,1,1,1,1,1,1,1,1
349,11374.794999999996,1,1,1,1,1,1,1,1,1,1,1
350,11409.378000000002,1,1,1,1,1,1,1,1,1,1,1
351,11496.270999999999,1,1,1,1,1,1,1,1,1,1,1
352,9114.985999999999,1,1,1,1,1,1,1,1,1,1,1
353,10264.648999999998,1,1,1,1,1,1,1,1,1,1,1
354,9667.908999999998,1,1,1,1,1,1,1,1,1,1,1
355,9514.083999999997,1,1,1,1,1,1,1,1,1,1,1
356,10167.125,1,1,1,1,1,1,1,1,1,1,1
357,10771.695999999994,1,1,1,1,1,1,1,1,1,1,1
358,9411.558,1,1,1,1,1,1,1,1,1,1,1
359,11518.441999999994,1,1,1,1,1,1,1,1,1,1,1
360,10990.619999999999,1,1,1,1,1,1,1,1,1,1,1
361,11398.296999999993,1,1,1,1,1,1,1,1,1,1,1
362,11279.202999999998,1,1,1,1,1,1,1,1,1,1,1
363,10564.334999999997,1,1,1,1,1,1,1,1,1,1,1
364,9875.432999999997,1,1,1,1,1,1,1,1,1,1,1
365,11643.814999999999,1,1,1,1,1,1,1,1,1,1,1
366,9627.673999999999,1,1,1,1,1,1,1,1,1,1,1
367,9992.363000000001,1,1,1,1,1,1,1,1,1,1,1
368,11598.500000000002,1,1,1,1,1,1,1,1,1,1,1
369,10376.083,1,1,1,1,1,1,1,1,1,1,1
370,9849.068999999998,1,1,1,1,1,1,1,1,1,1,1
371,10540.169999999998,1,1,1,1,1,1,1,1,1,1,1
372,11095.484999999997,1,1,1,1,1,1,1,1,1,1,1
373,11292.472000000002,1,1,1,1,1,1,1,1,1,1,1
374,10844.297,1,1,1,1,1,1,1,1,1,1,1
375,11466.490000000002,1,1,1,1,1,1,1,1,1,1,1
376,11643.741,1,1,1,1,1,1,1,1,1,1,1
377,11328.198000000006,1,1,1,1,1,1,1,1,1,1,1
378,9239.238000000001,1,1,1,1,1,1,1,1,1,1,1
379,12132.82,1,1,1,1,1,1,1,1,1,1,1
380,10819.978,1,1,1,1,1,1,1,1,1,1,1
381,9880.832999999997,1,1,1,1,1,1,1,1,1,1,1
382,1565.5579999999998,1,0,1,1,1,1,1,1,1,1,1
6158,11761.807,1,1,1,1,1,1,1,1,1,1,1
6159,11198.301000000001,1,1,1,1,1,1,1,1,1,1,1
6160,11714.841,1,1,1,1,1,1,1,1,1,1,1
6161,12046.079,1,1,1,1,1,1,1,1,1,1,1
6162,10776.141999999998,1,1,1,1,1,1,1,1,1,1,1
6163,12072.478000000001,1,1,1,1,1,1,1,1,1,1,1
6164,11133.560999999998,1,1,1,1,1,1,1,1,1,1,1
6165,11791.952000000001,1,1,1,1,1,1,1,1,1,1,1
6166,12018.872,1,1,1,1,1,1,1,1,1,1,1
6167,11091.172999999999,1,1,1,1,1,1,1,1,1,1,1
6168,12008.938000000002,1,1,1,1,1,1,1,1,1,1,1
6169,12368.000999999995,1,1,1,1,1,1,1,1,1,1,1
6170,11872.684999999998,1,1,1,1,1,1,1,1,1,1,1
6171,11747.773000000003,1,1,1,1,1,1,1,1,1,1,1
6172,12426.133000000003,1,1,1,1,1,1,1,1,1,1,1
6173,11060.842,1,1,1,1,1,1,1,1,1,1,1
6174,12007.726,1,1,1,1,1,1,1,1,1,1,1
6175,11357.668000000003,1,1,1,1,1,1,1,1,1,1,1
6176,12095.436999999996,1,1,1,1,1,1,1,1,1,1,1
6177,11483.267000000003,1,1,1,1,1,1,1,1,1,1,1
6178,12263.635999999999,1,1,1,1,1,1,1,1,1,1,1
6179,11795.997000000001,1,1,1,1,1,1,1,1,1,1,1
6180,12388.12,1,1,1,1,1,1,1,1,1,1,1
6181,10842.615999999998,1,1,1,1,1,1,1,1,1,1,1
6182,11448.784000000001,1,1,1,1,1,1,1,1,1,1,1
6183,12483.258000000002,1,1,1,1,1,1,1,1,1,1,1
6184,10885.349999999997,1,1,1,1,1,1,1,1,1,1,1
6185,11005.244000000004,1,1,1,1,1,1,1,1,1,1,1
6186,12130.863000000005,1,1,1,1,1,1,1,1,1,1,1
6187,12163.547999999997,1,1,1,1,1,1,1,1,1,1,1
6188,10946.477,1,1,1,1,1,1,1,1,1,1,1
6189,10817.314,1,1,1,1,1,1,1,1,1,1,1
6190,11774.532000000001,1,1,1,1,1,1,1,1,1,1,1
6191,11185.828000000001,1,1,1,1,1,1,1,1,1,1,1
6192,11981.269,1,1,1,1,1,1,1,1,1,1,1
6193,12019.271,1,1,1,1,1,1,1,1,1,1,1
6194,13008.359000000006,1,1,1,1,1,1,1,1,1,1,1
6195,11478.338000000003,1,1,1,1,1,1,1,1,1,1,1
6196,11679.927000000001,1,1,1,1,1,1,1,1,1,1,1
6197,11636.644999999997,1,1,1,1,1,1,1,1,1,1,1
6198,11952.718,1,1,1,1,1,1,1,1,1,1,1
6199,12143.378000000002,1,1,1,1,1,1,1,1,1,1,1
6200,11540.860999999997,1,1,1,1,1,1,1,1,1,1,1
6201,11407.996000000001,1,1,1,1,1,1,1,1,1,1,1
6202,11928.363,1,1,1,1,1,1,1,1,1,1,1
6203,11357.957999999999,1,1,1,1,1,1,1,1,1,1,1
6204,11972.557000000003,1,1,1,1,1,1,1,1,1,1,1
6205,11393.785000000002,1,1,1,1,1,1,1,1,1,1,1
6206,11945.541000000001,1,1,1,1,1,1,1,1,1,1,1
6207,12540.802999999998,1,1,1,1,1,1,1,1,1,1,1
6208,12632.264000000003,1,1,1,1,1,1,1,1,1,1,1
6209,12278.153,1,1,1,1,1,1,1,1,1,1,1
6210,12696.443000000001,1,1,1,1,1,1,1,1,1,1,1
6211,10984.533000000001,1,1,1,1,1,1,1,1,1,1,1
6212,11894.774000000001,1,1,1,1,1,1,1,1,1,1,1
6213,12086.092,1,1,1,1,1,1,1,1,1,1,1
6214,13203.952999999992,1,1,1,1,1,1,1,1,1,1,1
6215,11613.658999999996,1,1,1,1,1,1,1,1,1,1,1
6216,12228.187000000002,1,1,1,1,1,1,1,1,1,1,1
6217,11673.276999999995,1,1,1,1,1,1,1,1,1,1,1
6218,11149.351999999999,1,1,1,1,1,1,1,1,1,1,1
6219,11178.165000000003,1,1,1,1,1,1,1,1,1,1,1
6220,12009.509000000002,1,1,1,1,1,1,1,1,1,1,1
6221,11355.566000000003,1,1,1,1,1,1,1,1,1,1,1
6222,10211.962000000001,1,1,1,1,1,1,1,1,1,1,1
6223,10556.755999999998,1,1,1,1,1,1,1,1,1,1,1
6224,10879.431000000004,1,1,1,1,1,1,1,1,1,1,1
6225,12667.628999999997,1,1,1,1,1,1,1,1,1,1,1
6226,11251.411999999998,1,1,1,1,1,1,1,1,1,1,1
6227,10934.661000000002,1,1,1,1,1,1,1,1,1,1,1
6228,12031.668000000003,1,1,1,1,1,1,1,1,1,1,1
6229,9787.052000000003,1,1,1,1,1,1,1,1,1,1,1
6230,11627.205999999996,1,1,1,1,1,1,1,1,1,1,1
6231,11009.392999999996,1,1,1,1,1,1,1,1,1,1,1
6232,10939.876999999999,1,1,1,1,1,1,1,1,1,1,1
6233,11636.354999999998,1,1,1,1,1,1,1,1,1,1,1
6234,11490.675000000003,1,1,1,1,1,1,1,1,1,1,1
6235,11707.763,1,1,1,1,1,1,1,1,1,1,1
6236,11333.364999999998,1,1,1,1,1,1,1,1,1,1,1
6237,11666.930000000006,1,1,1,1,1,1,1,1,1,1,1
6238,11630.513,1,1,1,1,1,1,1,1,1,1,1
6239,11029.384999999998,1,1,1,1,1,1,1,1,1,1,1
6240,11305.468999999997,1,1,1,1,1,1,1,1,1,1,1
6241,10537.651999999998,1,1,1,1,1,1,1,1,1,1,1
6242,11033.556999999999,1,1,1,1,1,1,1,1,1,1,1
6243,10693.846000000003,1,1,1,1,1,1,1,1,1,1,1
6244,12064.741999999995,1,1,1,1,1,1,1,1,1,1,1
6245,10987.273,1,1,1,1,1,1,1,1,1,1,1
6246,12113.556,1,1,1,1,1,1,1,1,1,1,1
6247,12304.965000000002,1,1,1,1,1,1,1,1,1,1,1
6248,11159.395999999999,1,1,1,1,1,1,1,1,1,1,1
6249,10708.422999999999,1,1,1,1,1,1,1,1,1,1,1
6250,11320.528999999997,1,1,1,1,1,1,1,1,1,1,1
6251,12521.679999999995,1,1,1,1,1,1,1,1,1,1,1
6252,12030.134,1,1,1,1,1,1,1,1,1,1,1
6253,10874.399,1,1,1,1,1,1,1,1,1,1,1
6254,11963.641,1,1,1,1,1,1,1,1,1,1,1
6255,11571.198999999999,1,1,1,1,1,1,1,1,1,1,1
6256,12433.622999999998,1,1,1,1,1,1,1,1,1,1,1
6257,10882.106,1,1,1,1,1,1,1,1,1,1,1
6258,11529.266999999996,1,1,1,1,1,1,1,1,1,1,1
6259,11864.533000000005,1,1,1,1,1,1,1,1,1,1,1
6260,11624.730999999998,1,1,1,1,1,1,1,1,1,1,1
6261,10979.037999999999,1,1,1,1,1,1,1,1,1,1,1
6262,12299.709,1,1,1,1,1,1,1,1,1,1,1
6263,10679.519999999997,1,1,1,1,1,1,1,1,1,1,1
6264,11266.712999999998,1,1,1,1,1,1,1,1,1,1,1
6265,10798.874000000002,1,1,1,1,1,1,1,1,1,1,1
6266,11916.572,1,1,1,1,1,1,1,1,1,1,1
6267,12901.323999999999,1,1,1,1,1,1,1,1,1,1,1
6268,11294.838000000002,1,1,1,1,1,1,1,1,1,1,1
6269,10944.448999999999,1,1,1,1,1,1,1,1,1,1,1
6270,8931.749000000002,1,1,1,1,1,1,1,1,1,1,1
6271,12424.794000000004,1,1,1,1,1,1,1,1,1,1,1
6272,10070.021999999999,1,1,1,1,1,1,1,1,1,1,1
6273,12324.627000000002,1,1,1,1,1,1,1,1,1,1,1
6274,11033.951000000001,1,1,1,1,1,1,1,1,1,1,1
6275,11033.170000000004,1,1,1,1,1,1,1,1,1,1,1
6276,10911.275,1,1,1,1,1,1,1,1,1,1,1
6277,10406.051000000001,1,1,1,1,1,1,1,1,1,1,1
6278,10926.900000000001,1,1,1,1,1,1,1,1,1,1,1
6279,10268.394000000002,1,1,1,1,1,1,1,1,1,1,1
6280,10757.945,1,1,1,1,1,1,1,1,1,1,1
6281,11982.565,1,1,1,1,1,1,1,1,1,1,1
6282,10653.529000000002,1,1,1,1,1,1,1,1,1,1,1
6283,11662.949999999997,1,1,1,1,1,1,1,1,1,1,1
6284,10585.663,1,1,1,1,1,1,1,1,1,1,1
6285,11956.279999999999,1,1,1,1,1,1,1,1,1,1,1
6286,12835.058,1,1,1,1,1,1,1,1,1,1,1
6287,11619.279000000002,1,1,1,1,1,1,1,1,1,1,1
6288,11687.348000000002,1,1,1,1,1,1,1,1,1,1,1
6289,11258.115000000002,1,1,1,1,1,1,1,1,1,1,1
6290,11908.082999999999,1,1,1,1,1,1,1,1,1,1,1
6291,10009.993999999999,1,1,1,1,1,1,1,1,1,1,1
6292,11176.15,1,1,1,1,1,1,1,1,1,1,1
6293,11371.823000000004,1,1,1,1,1,1,1,1,1,1,1
6294,11495.133000000002,1,1,1,1,1,1,1,1,1,1,1
6295,11408.464000000002,1,1,1,1,1,1,1,1,1,1,1
6296,11165.475999999999,1,1,1,1,1,1,1,1,1,1,1
6297,11631.126,1,1,1,1,1,1,1,1,1,1,1
6298,11618.882999999998,1,1,1,1,1,1,1,1,1,1,1
6299,10883.940999999997,1,1,1,1,1,1,1,1,1,1,1
6300,11780.277000000002,1,1,1,1,1,1,1,1,1,1,1
6301,11829.693999999996,1,1,1,1,1,1,1,1,1,1,1
6302,12103.736999999996,1,1,1,1,1,1,1,1,1,1,1
6303,11308.316999999995,1,1,1,1,1,1,1,1,1,1,1
6304,11826.53,1,1,1,1,1,1,1,1,1,1,1
6305,11654.026,1,1,1,1,1,1,1,1,1,1,1
6306,11394.631999999998,1,1,1,1,1,1,1,1,1,1,1
6307,11962.776000000003,1,1,1,1,1,1,1,1,1,1,1
6308,11197.854999999998,1,1,1,1,1,1,1,1,1,1,1
6309,11401.932999999999,1,1,1,1,1,1,1,1,1,1,1
6310,11154.555000000002,1,1,1,1,1,1,1,1,1,1,1
