halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
74,259753.5550000007,3132.7910000000002,2517.069,6150.0649999999996,3635.8290000000002,4472.7889999999998,111553.91800000001,86937.660999999993,5368.7240000000002,19475.809000000001,9881.3989999999994,6627.5020000000004
75,186258.54500000022,255.53,2121.0909999999999,3772.3209999999999,545.09299999999996,12311.848,75917.312000000005,58848.133000000002,7082.7749999999996,2635.402,5448.5129999999999,17320.526999999998
76,37338.37200000002,1697.364,3815.0320000000002,1961.393,1865.5119999999999,1689.1900000000001,5322.2939999999999,6470.4449999999997,4722.3559999999998,1208.644,2691.9479999999999,5894.1959999999999
77,86612.61899999993,5345.0209999999997,14997.825000000001,5635.0219999999999,2470.1559999999999,25292.099999999999,1995.357,2349.8139999999999,9836.7530000000006,3803.1129999999998,10925.406999999999,3962.0509999999999
78,244034.167,7566.6899999999996,9820.7950000000001,5635.4340000000002,288.06,2930.9340000000002,102892.05499999999,80126.400999999998,14161.903,8281.7610000000004,11036.103999999999,1294.03
79,252197.65999999983,13946.299999999999,292.75200000000001,23202.278999999999,2481.0439999999999,3840.0749999999998,102404.75199999999,80020.558999999994,5715.2020000000002,1436.048,14756.679,4101.9719999999998
80,281927.4049999989,9543.4230000000007,3845.04,6759.8999999999996,608.56399999999996,4473.9700000000003,110757.97900000001,85599.981,6245.2950000000001,1728.165,48413.786,3951.3020000000001
81,270952.59799999965,1607.069,2950.1149999999998,26401.084999999999,4723.8310000000001,14271.466,104893.81299999999,81324.264999999999,6724.9499999999998,1831.347,9894.4400000000005,16330.218000000001
82,256341.09999999995,2671.4180000000001,7022.2749999999996,15699.684999999999,155.56,21573.116000000002,108497.213,83571.744000000006,2471.8609999999999,3828.9029999999998,2935.174,7914.1509999999998
83,251296.65500000038,3119.7860000000001,299.81099999999998,1410.4459999999999,31531.112000000001,2094.384,106832.34699999999,83039.315000000002,1708.6199999999999,11873.574000000001,4966.9120000000003,4420.3490000000002
84,335413.5330000005,10662.359,14857.630999999999,7094.6379999999999,2131.1410000000001,6396.8800000000001,103416.0,80957.881999999998,54420.745999999999,2971.105,2986.1959999999999,49518.953999999998
85,263291.51899999985,581.89300000000003,1477.47,8000.4300000000003,8808.0560000000005,26499.095000000001,97866.100999999995,76049.642000000007,5184.9669999999996,12423.525,5855.8919999999998,20544.449000000001
86,262860.5009999999,287.84699999999998,6350.2439999999997,11467.709000000001,10665.618,4329.3869999999997,97913.430999999997,76111.930999999997,45689.271999999997,13.888999999999999,3152.0729999999999,6879.0990000000002
87,302576.5219999998,27652.215,35.857999999999997,22985.330000000002,24423.834999999999,17762.674999999999,94588.470000000001,73498.024999999994,17675.667000000001,9452.4369999999999,8774.7780000000002,5727.2330000000002
88,259854.11199999982,1374.114,39409.968999999997,6234.6949999999997,5661.4409999999998,5598.0969999999998,93842.709000000003,73286.384000000005,4179.6040000000003,18122.662,2075.3319999999999,10069.103999999999
89,250150.43499999974,26808.870999999999,2070.471,13120.013000000001,15967.793,1639.6890000000001,88669.546000000002,69171.445000000007,15315.657999999999,8449.5470000000005,7683.4260000000004,1253.9760000000001
90,145658.01899999985,6598.5950000000003,26507.374,18870.741999999998,4737.7619999999997,18473.107,11894.337,8096.8969999999999,3009.6100000000001,9830.8420000000006,10960.773999999999,26677.978999999999
91,55047.51200000017,2925.415,498.24700000000001,4813.3159999999998,4373.2520000000004,2270.4369999999999,1510.97,2895.4279999999999,875.274,837.54999999999995,27593.067999999999,6454.5550000000003
92,43224.57600000002,2234.828,4037.326,1359.5139999999999,2466.4090000000001,71.513999999999996,9095.0969999999998,7400.9070000000002,6457.9889999999996,1937.7639999999999,2490.625,5672.6030000000001
93,45818.41699999997,5225.1599999999999,6865.9369999999999,12012.337,3027.4050000000002,10445.027,449.35899999999998,544.28200000000004,4797.8509999999997,702.41700000000003,576.86599999999999,1171.7760000000001
94,45630.26099999999,4167.317,1834.1179999999999,5000.8760000000002,7197.7719999999999,3145.4670000000001,2590.0529999999999,3320.2429999999999,642.55499999999995,6019.2920000000004,9306.4110000000001,2406.1570000000002
95,45679.53400000007,4864.3199999999997,64.656000000000006,5959.2049999999999,4867.3450000000003,3323.7399999999998,1183.4939999999999,11572.178,1821.7809999999999,8997.982,1821.556,1203.2760000000001
96,46021.16700000008,13752.503000000001,4948.1819999999998,10483.896000000001,2319.9189999999999,1873.308,3931.6039999999998,1213.386,2626.1060000000002,1700.4949999999999,1683.0219999999999,1488.7439999999999
97,44578.133000000074,3571.3139999999999,1545.511,561.16399999999999,3284.6100000000001,1915.741,2158.3470000000002,6461.4560000000001,6927.4830000000002,1214.154,373.36099999999999,16564.991999999998
98,47067.02800000014,305.87700000000001,639.81899999999996,10423.299000000001,3241.7640000000001,198.09,17899.357,2624.1129999999998,4460.9129999999996,1996.0840000000001,3737.4450000000002,1540.2670000000001
99,47080.57000000003,3364.1970000000001,105.22,238.571,1967.0799999999999,10579.609,781.06600000000003,11332.883,2085.9630000000002,877.39999999999998,10413.272000000001,5335.3100000000004
100,46427.79900000004,7836.5290000000005,1152.693,3906.2800000000002,2439.5940000000001,701.93700000000001,5948.5230000000001,12892.950999999999,2131.9560000000001,547.99099999999999,7756.5990000000002,1112.7470000000001
101,46958.435000000034,1369.2139999999999,3725.433,6490.8000000000002,1247.9970000000001,126.797,7859.0749999999998,642.40099999999995,1675.7049999999999,1569.7159999999999,4118.9780000000001,18132.317999999999
102,46352.99700000004,5776.6000000000004,2010.3389999999999,323.25099999999998,3614.2950000000001,2495.1019999999999,8388.5750000000007,555.447,11228.192999999999,154.91999999999999,9645.6000000000004,2160.674
103,46559.098000000165,4007.21,638.77499999999998,1158.4200000000001,254.405,4215.4430000000002,4371.2719999999999,3522.2600000000002,4077.4349999999999,12560.308000000001,963.04899999999998,10790.52
104,46947.16899999991,6175.8969999999999,13273.41,2470.1759999999999,4895.2359999999999,2339.183,660.82600000000002,148.55600000000001,547.55399999999997,4485.0590000000002,8945.4670000000006,3005.8029999999999
105,47852.991999999875,1114.2180000000001,3051.5700000000002,10233.135,9883.3520000000008,5570.8850000000002,3131.8560000000002,6235.692,854.09000000000003,2057.107,309.178,5411.9099999999999
106,46743.62600000009,13531.918,184.32400000000001,7409.2950000000001,387.25,3139.194,2592.9059999999999,9786.2219999999998,4973.6199999999999,3270.6500000000001,244.251,1223.9970000000001
107,46775.54599999997,3283.7600000000002,15066.540000000001,1162.174,14273.764999999999,1467.5619999999999,528.08900000000006,905.03200000000004,4384.1149999999998,1271.998,708.42899999999997,3724.0819999999999
108,115381.31800000006,14184.785,2752.4830000000002,6032.4160000000002,1837.9639999999999,17332.334999999999,2321.9279999999999,21963.946,6604.0290000000005,15124.973,9844.241,17382.216
109,269039.99899999995,4917.7179999999998,287.34199999999998,6168.4059999999999,8618.9560000000001,21421.347000000002,111391.51300000001,86233.626000000004,4711.1869999999999,11145.625,9382.4889999999996,4761.7889999999998
110,276551.31199999934,3409.5360000000001,5968.4340000000002,4058.0450000000001,525.08399999999995,451.47199999999998,106536.26300000001,82532.771999999997,29983.221000000001,6926.6769999999997,34028.983,2130.8249999999998
111,270182.738,8933.0689999999995,18804.554,19707.894,2639.4200000000001,1623.1300000000001,110757.73,86819.597999999998,3360.6970000000001,4608.9979999999996,9032.9879999999994,3894.6599999999999
112,263758.30499999976,2970.741,12892.467000000001,3260.047,7122.5069999999996,9599.5810000000001,112927.45,87636.394,1710.5129999999999,7127.3220000000001,14758.142,3753.1419999999998
113,263963.90700000036,1951.299,19683.686000000002,11182.700000000001,2058.2759999999998,5703.5129999999999,109775.10400000001,85017.744000000006,5266.3779999999997,7667.4920000000002,6065.2920000000004,9592.4230000000007
114,283426.9319999999,700.38400000000001,11180.768,16445.914000000001,13672.93,12061.094999999999,110422.599,85628.654999999999,8092.7370000000001,14885.16,4874.4070000000002,5462.2830000000004
115,272872.7169999998,1101.9670000000001,2960.982,8735.2620000000006,11045.708000000001,5309.0799999999999,107670.446,83516.630999999994,3954.027,16046.607,22500.709999999999,10031.296
116,237553.2200000003,4060.7080000000001,9434.6650000000009,3047.1790000000001,2011.2429999999999,3839.6129999999998,100124.458,77706.857000000004,13172.304,2834.9789999999998,3147.0230000000001,18174.190999999999
117,239755.57899999974,2669.393,3806.0279999999998,8225.7139999999999,4332.3000000000002,22357.190999999999,101268.985,78765.436000000002,5956.098,4359.4099999999999,3792.7820000000002,4222.241
118,238332.7459999996,5076.4920000000002,1597.269,23769.258000000002,4018.489,3045.991,100090.18700000001,77174.851999999999,7980.4269999999997,1197.9280000000001,7003.9840000000004,7377.8680000000004
119,257851.01200000002,981.03700000000003,3618.8249999999998,23949.083999999999,4435.1620000000003,8686.5910000000003,99812.763000000006,77980.646999999997,19311.521000000001,2064.1950000000002,13488.164000000001,3523.0210000000002
120,267992.20899999945,14286.591,1382.971,12499.280000000001,7057.3940000000002,17209.43,102042.70699999999,79212.729999999996,10454.906999999999,3309.2020000000002,17170.555,3366.4409999999998
121,265095.64900000003,12733.081,14684.136,17742.512999999999,3216.8800000000001,8978.9989999999998,101562.61500000001,78335.964999999997,22749.758999999998,435.44999999999999,612.59900000000005,4043.652
122,271842.909,3609.8339999999998,39405.991000000002,11499.735000000001,795.22699999999998,12109.084000000001,104558.06,80929.986999999994,6600.0739999999996,455.88,8557.7829999999994,3321.2539999999999
123,254279.57199999993,29839.243999999999,172.934,18447.634999999998,8401.509,6011.6080000000002,96461.282999999996,75244.081999999995,6646.3360000000002,2261.5639999999999,6870.1229999999996,3923.2550000000001
124,232751.23399999968,7146.2790000000005,8522.1859999999997,24439.524000000001,2267.2420000000002,158.20099999999999,97473.664999999994,75943.911999999997,1815.3040000000001,4019.3240000000001,4173.7979999999998,6791.7979999999998
125,233362.41400000008,2841.8910000000001,4575.7939999999999,15630.556,1575.3879999999999,10200.371999999999,97306.563999999998,75488.756999999998,2442.8670000000002,9738.3369999999995,9357.5730000000003,4204.3149999999996
126,233816.20300000013,6454.4979999999996,1269.8440000000001,3005.4200000000001,21619.253000000001,6256.8249999999998,97477.926000000007,76268.597999999998,6046.5190000000002,466.16500000000002,7058.8050000000003,7892.3500000000004
127,250175.1869999997,1879.5139999999999,1350.4059999999999,11385.243,5528.9780000000001,10889.314,106247.935,82836.773000000001,10508.617,13314.793,1329.6079999999999,4904.0050000000001
128,254480.57200000013,2508.8409999999999,9000.1949999999997,4936.2700000000004,3706.4450000000002,15594.284,107143.02899999999,83570.467000000004,2067.0859999999998,18395.769,6098.2969999999996,1459.8889999999999
129,267012.51399999973,8021.2250000000004,9065.1540000000005,1594.0609999999999,2343.4670000000001,8061.75,105985.878,82706.626999999993,20774.776000000002,6717.3000000000002,9624.6059999999998,12117.67
130,331142.7959999992,1058.5599999999999,8899.1460000000006,8122.6859999999997,25517.069,38787.389999999999,109326.226,84704.335000000006,14130.68,26505.743999999999,11708.922,2382.0369999999998
131,334359.3420000002,22230.606,12176.583000000001,10576.09,9388.7049999999999,14604.825000000001,107185.505,83421.012000000002,30993.529999999999,17971.578000000001,5560.1999999999998,20250.706999999999
132,321172.1360000006,4128.6120000000001,2532.2060000000001,22473.284,4857.5230000000001,14333.938,102389.995,79568.152000000002,8516.4709999999995,11076.591,53905.506000000001,17389.856
133,291553.96700000024,10468.773999999999,5961.6589999999997,19770.527999999998,14795.455,22447.079000000002,99065.733999999997,76690.235000000001,16973.005000000001,905.36199999999997,6464.5129999999999,18011.621999999999
134,299833.31700000045,7263.5699999999997,5320.9430000000002,5738.6450000000004,37473.557999999997,13332.83,107143.948,82937.695000000007,9885.5840000000007,8903.2160000000003,4719.6120000000001,17113.715
135,293155.53799999965,5051.0860000000002,22285.066999999999,7961.027,3827.3069999999998,7125.5929999999998,116243.875,89619.085000000006,2195.75,283.947,21330.447,17232.353999999999
136,167676.41500000004,13929.981,33835.288999999997,24171.503000000001,15706.947,36077.139999999999,12837.153,5603.1490000000003,9739.8230000000003,6891.7879999999996,6721.0720000000001,2162.5700000000002
137,74775.461,2133.7040000000002,28713.863000000001,8178.9489999999996,1290.692,570.73299999999995,1898.146,5280.0730000000003,16752.634999999998,3233.567,563.42100000000005,6159.6790000000001
138,198818.59399999958,218.244,2023.672,1742.133,3511.8180000000002,8582.9500000000007,5408.8869999999997,15171.135,75804.774999999994,13588.889999999999,3002.4609999999998,69763.627999999997
139,72210.32899999998,5957.6450000000004,890.91899999999998,2707.9679999999998,2992.1149999999998,12076.249,10887.1,4489.6310000000003,24209.905999999999,3986.2269999999999,875.75599999999997,3136.8139999999999
140,79611.94399999997,2927.596,14762.728999999999,7034.259,2242.6439999999998,5953.7960000000003,2102.8719999999998,7661.6899999999996,7895.2160000000003,6294.5150000000003,15106.448,7630.1790000000001
141,59049.153000000224,4097.8069999999998,3814.6999999999998,3480.1680000000001,4075.6819999999998,1061.0139999999999,7787.9690000000001,5154.9260000000004,16983.629000000001,5779.0349999999999,4080.0619999999999,2734.1599999999999
