halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
46,46398.81800000003,0.0,0.0,8768.742999999997,7.417,0.0,2342.7589999999977,1809.3129999999962,17213.42999999999,0.0,460.8379999999998,15796.317999999981
47,47480.462000000036,0.0,0.0,8603.141000000003,4.281,0.0,2314.938999999997,1806.483999999998,17756.73400000003,0.0,653.9689999999998,16340.913999999988
48,47529.799000000035,0.0,0.0,8735.87999999999,4.959999999999999,0.0,2346.475999999997,1835.2269999999955,17479.03099999998,0.0,1091.5589999999986,16036.666000000007
49,47283.214000000065,0.0,0.0,8659.213,5.595,0.0,2330.63,1822.1939999999984,17699.023999999994,0.0,534.8809999999994,16231.67699999997
50,46951.81300000013,0.0,0.0,8683.744000000006,8.384999999999998,0.0,2335.1519999999987,1816.9329999999973,17496.323999999997,0.0,518.7529999999995,16092.522000000012
51,46474.51600000004,0.0,0.0,8638.543000000001,5.383000000000001,0.0,2353.229999999997,1838.3029999999987,17289.40000000001,0.0,477.4809999999996,15872.176000000023
52,46276.959000000046,0.0,0.0,8607.293000000014,8.654,0.0,2313.4280000000003,1811.6189999999976,17266.890000000014,0.0,383.50899999999945,15885.566000000004
53,46268.98200000001,0.0,0.0,8625.954000000012,5.567,0.0,2316.252999999997,1797.201999999998,17285.817000000017,0.0,390.8439999999997,15847.345000000005
54,47253.36600000003,0.0,0.0,8746.127999999995,3.83,0.0,2360.289000000001,1833.6059999999973,17683.060999999987,0.0,400.6170000000001,16225.835000000001
55,46762.44399999998,0.0,0.0,8781.029000000008,6.8420000000000005,0.0,2351.3889999999988,1833.924999999996,17396.646000000004,0.0,390.9849999999998,16001.628000000004
56,46421.66200000001,0.0,0.0,8871.858999999999,5.391000000000002,0.0,2394.339999999997,1853.985999999999,17115.518000000004,0.0,417.4269999999998,15763.141000000009
57,46166.001999999986,0.0,0.0,8798.364000000005,6.6209999999999996,0.0,2373.6319999999932,1850.4319999999962,17023.59400000002,0.0,474.83899999999966,15638.520000000004
58,61338.424,0.0,0.0,23641.52400000004,4.309,0.0,2371.1329999999984,1853.150999999999,17180.924,0.0,482.4689999999999,15804.91400000001
59,73970.78700000005,0.0,0.0,35866.05600000005,0.685,0.0,2408.080999999999,1864.3839999999973,17422.233000000015,0.0,414.9589999999994,15994.389000000034
60,72804.58699999994,0.0,0.0,34748.25400000003,3.5229999999999997,0.0,2370.948999999998,1846.3179999999963,17551.854000000018,0.0,209.30399999999997,16074.385000000018
61,72523.62999999999,0.0,0.0,35139.7970000001,1.29,0.0,2341.5959999999986,1812.6689999999971,17363.58600000003,0.0,0.0,15864.692000000032
62,71632.15900000003,0.0,0.0,35026.03400000008,5.731,0.0,2352.5000000000014,1818.6919999999961,16893.322000000007,0.0,0.0,15535.880000000017
63,69502.10299999992,0.0,0.0,34181.64600000009,3.166,0.0,2279.861999999998,1772.4689999999957,16300.702000000003,0.0,0.0,14964.258000000007
64,47283.171,0.0,0.0,10339.48499999997,4.335,0.0,2364.710999999992,1833.0799999999997,17069.431999999993,0.0,0.0,15672.128000000013
65,46529.888999999996,0.0,0.0,8777.924999999992,4.982,0.0,2351.0570000000002,1827.3699999999963,17566.907000000017,0.0,0.0,16001.648000000021
66,46982.13400000001,0.0,0.0,8870.881000000001,3.747,0.0,2360.684999999999,1840.1829999999986,17685.928999999996,0.0,0.0,16220.70900000001
67,215409.8890000005,0.0,0.0,8894.29500000001,4.557,0.0,97557.33899999993,75884.56999999992,17214.806999999997,0.0,0.0,15854.32100000002
68,275464.888,0.0,0.0,8991.038000000002,3.685,0.0,130728.54999999993,102113.68999999999,17597.974999999988,0.0,0.0,16029.95
69,273207.47000000015,0.0,0.0,16752.87900000003,4.299,0.0,125873.5789999999,98096.44800000005,16937.051,0.0,0.0,15543.21399999999
70,261520.62500000026,0.0,0.0,29482.066000000017,4.923,0.0,111845.2909999998,86919.28800000012,17377.412,0.0,0.0,15891.645000000006
71,258061.38400000005,0.0,0.0,8755.496,4.704000000000001,0.0,121200.36899999989,94696.06500000008,17525.599999999984,0.0,0.0,15879.149999999998
72,264853.5010000001,0.0,0.0,8817.27300000001,7.957999999999998,0.0,125324.68600000002,97051.68800000017,17636.402999999988,0.0,0.0,16015.493000000008
73,261479.83099999957,0.0,0.0,8751.23300000001,3.673,0.0,123627.42499999992,95473.73800000004,17516.829999999965,0.0,0.0,16106.932000000013
74,259753.5550000007,0.0,0.0,8685.12000000001,3.138,0.0,122709.31,95631.427,17057.080999999995,0.0,0.0,15667.478999999998
75,186258.54500000022,0.0,0.0,5824.030000000007,5.496999999999999,0.0,83509.04300000008,64732.945999999996,16764.304999999993,0.0,0.0,15422.723999999995
76,37338.37200000002,0.0,0.0,137.878,7.106000000000001,0.0,2021.6920000000002,1528.6019999999999,17499.212000000007,0.0,0.0,16143.881999999998
77,86612.61899999993,0.0,0.0,2239.939,7.407,0.0,28258.091999999997,22262.71100000001,17708.00100000001,0.0,0.0,16136.469000000005
78,244034.167,0.0,0.0,8958.095000000001,6.757999999999999,0.0,113181.25999999991,88139.04100000014,17590.218999999994,0.0,0.0,16158.794000000007
79,252197.65999999983,0.0,0.0,17331.04500000002,3.568,0.0,112645.22700000022,88022.61500000021,17763.644000000015,0.0,0.0,16431.56100000002
80,281927.4049999989,0.0,0.0,32830.300000000054,2.6810000000000005,0.0,121833.7769999999,94159.97900000004,17245.238000000027,0.0,0.0,15855.429999999975
81,270952.59799999965,0.0,0.0,33338.88900000009,6.224,0.0,115383.19400000006,89456.69200000029,17083.019000000004,0.0,0.0,15684.579999999996
82,256341.09999999995,0.0,0.0,11740.376999999926,3.1060000000000003,0.0,119346.93399999988,91928.91799999996,17356.37699999999,0.0,0.0,15965.388000000015
83,251296.65500000038,0.0,0.0,8443.818000000008,1.129,0.0,117515.58199999992,91343.2469999999,17730.260999999973,0.0,0.0,16262.618
84,335413.5330000005,0.0,0.0,8538.88,3.132,9726.581000000004,113757.59999999992,89053.67000000026,59862.82100000003,0.0,0.0,54470.84899999996
85,263291.51899999985,0.0,0.0,8702.584000000004,3.577,29909.085999999996,107652.7109999998,83654.60600000006,17490.864000000005,0.0,0.0,15878.090999999999
86,262860.5009999999,0.0,0.0,8607.787000000002,7.124999999999999,29862.267999999967,107704.77399999976,83723.12399999994,17192.639000000006,0.0,0.0,15762.783999999998
87,302576.5219999998,9555.234999999995,0.0,8381.88000000001,6.459,28272.657999999996,104047.31700000014,80847.82800000005,17603.376000000015,37793.36500000003,0.0,16068.404000000004
88,259854.11199999982,6960.303999999999,0.0,8441.85400000002,3.5639999999999996,0.0,103226.97999999997,80615.02200000013,17321.658999999992,27452.73500000001,0.0,15831.994
89,250150.43499999974,7100.5459999999985,0.0,8349.57100000001,4.685,0.0,97536.50099999977,76088.58900000017,17239.389000000006,27956.303000000014,0.0,15874.851000000006
90,145658.01899999985,3815.659000000002,0.0,8293.457000000015,5.040000000000001,0.0,48088.732,37178.80299999982,17303.335999999992,15126.406000000019,0.0,15846.585999999996
91,55047.51200000017,1529.5519999999992,0.0,8499.489000000014,5.595,0.0,3276.6829999999995,2536.416999999989,17302.564000000002,6056.927000000006,0.0,15840.284999999993
92,43224.57600000002,230.06400000000002,0.0,6445.438000000002,2.364,0.0,2453.157000000001,1900.2919999999974,16360.008000000016,910.9160000000005,0.0,14922.337000000034
93,45818.41699999997,0.0,0.0,8076.046000000021,5.4830000000000005,0.0,2193.6250000000014,1706.5509999999979,17677.751000000007,0.0,0.0,16158.961000000003
94,45630.26099999999,0.0,0.0,8554.01900000001,5.925999999999999,0.0,2321.384000000001,1806.8659999999966,17193.351000000002,0.0,0.0,15748.714999999993
95,45679.53400000007,0.0,0.0,8483.090000000024,4.170999999999999,0.0,2308.9360000000015,1796.0619999999954,17222.317000000006,0.0,0.0,15864.958000000006
96,46021.16700000008,0.0,0.0,8635.661999999993,5.607,0.0,2314.354999999998,1794.095999999997,17455.65900000001,0.0,0.0,15815.787999999986
97,44578.133000000074,0.0,0.0,7550.279000000012,5.976,0.0,2024.4560000000004,1578.3919999999966,17461.693000000003,0.0,0.0,15957.337000000007
98,47067.02800000014,0.0,0.0,8729.037000000006,7.808999999999999,0.0,2344.5660000000003,1814.0299999999988,17851.792,0.0,0.0,16319.794000000014
99,47080.57000000003,0.0,0.0,8642.137,9.43,0.0,2316.266,1803.264999999996,17948.755999999983,0.0,0.0,16360.715999999995
100,46427.79900000004,0.0,0.0,8772.474000000011,5.445,0.0,2358.2169999999974,1835.9059999999993,17394.32300000003,0.0,0.0,16061.434000000005
101,46958.435000000034,0.0,0.0,8795.25300000001,9.898999999999997,0.0,2344.845999999998,1832.9739999999977,17737.167,0.0,0.0,16238.295999999995
102,46352.99700000004,0.0,0.0,8649.159,7.313000000000001,0.0,2329.5709999999963,1803.4639999999963,17439.645000000022,0.0,0.0,16123.845000000007
103,46559.098000000165,0.0,0.0,8733.943000000005,3.044,0.0,2377.975999999999,1836.6169999999988,17510.243000000017,0.0,0.0,16097.275000000007
104,46947.16899999991,0.0,0.0,8681.279999999999,4.12,0.0,2398.854999999996,1859.4909999999986,17770.43599999999,0.0,0.0,16232.987000000003
105,47852.991999999875,0.0,0.0,8933.790000000005,5.573,0.0,2348.976999999998,1829.5239999999972,18136.156999999996,0.0,0.0,16598.970999999994
106,46743.62600000009,0.0,0.0,8902.495000000017,8.694999999999997,0.0,2355.2169999999996,1841.2629999999983,17527.407000000003,0.0,0.0,16108.548999999985
107,46775.54599999997,0.0,0.0,8793.396999999999,6.042,0.0,2325.6579999999994,1807.8509999999976,17719.629999999997,0.0,0.0,16122.968000000004
108,115381.31800000006,0.0,0.0,31250.449000000062,5.422999999999999,0.0,28129.78200000003,22039.991000000013,17689.167000000012,0.0,0.0,16266.505999999996
109,269039.99899999995,0.0,0.0,16661.94100000005,4.269,0.0,122530.66399999983,94856.98899999993,18257.277999999995,0.0,0.0,16728.858
110,276551.31199999934,0.0,0.0,35211.016000000054,5.787000000000001,0.0,117189.88899999992,90786.04900000017,17395.199999999997,0.0,0.0,15963.371000000001
111,270182.738,0.0,0.0,18418.922999999933,2.551,0.0,121833.50299999982,95501.55800000009,17966.502000000008,0.0,0.0,16459.700999999994
112,263758.30499999976,0.0,0.0,9064.30599999999,2.556,0.0,124220.19500000018,96400.03300000005,17762.63,0.0,0.0,16308.584999999992
113,263963.90700000036,0.0,0.0,15960.234000000057,3.591,0.0,120752.61399999978,93519.51800000011,17640.230000000014,0.0,0.0,16087.720000000023
114,283426.9319999999,0.0,0.0,34037.73000000009,4.359,0.0,121464.85899999995,94191.51999999999,17584.43400000002,0.0,0.0,16144.030000000015
115,272872.7169999998,0.0,0.0,29827.215000000066,3.6340000000000003,0.0,118437.49099999988,91868.29400000001,17048.961000000003,0.0,0.0,15687.122000000008
116,237553.2200000003,0.0,0.0,8852.229999999998,1.709,0.0,110136.90399999985,85477.54300000012,17300.299000000006,0.0,0.0,15784.534999999989
117,239755.57899999974,0.0,0.0,8915.551000000003,1.1440000000000001,0.0,111395.88299999984,86641.98000000008,17163.447000000015,0.0,0.0,15637.574
118,238332.7459999996,0.0,0.0,8978.29300000001,6.244999999999998,0.0,110099.20599999985,84892.33700000013,17926.690999999973,0.0,0.0,16429.973999999995
119,257851.01200000002,0.0,0.0,28282.669000000074,4.2700000000000005,0.0,109794.0389999999,85778.71200000016,17706.67600000001,0.0,0.0,16284.645999999997
120,267992.20899999945,0.0,0.0,34757.0050000001,3.6419999999999995,0.0,112246.97800000009,87134.00300000026,17638.289999999997,0.0,0.0,16212.291000000003
121,265095.64900000003,0.0,0.0,33791.74800000007,6.205,0.0,111718.87700000008,86169.56200000024,17470.69300000002,0.0,0.0,15938.563999999995
122,271842.909,0.0,0.0,33787.60600000012,3.619,0.0,115013.8660000001,89022.9860000002,17729.053000000007,0.0,0.0,16285.779000000006
123,254279.57199999993,0.0,0.0,32602.618000000035,2.502,0.0,106107.41100000001,82768.49,17126.845,0.0,0.0,15671.705999999986
124,232751.23399999968,0.0,0.0,8764.799000000006,2.501,0.0,107221.03100000003,83538.30300000013,17333.244999999995,0.0,0.0,15891.355000000005
125,233362.41400000008,0.0,0.0,8902.19900000001,3.7300000000000004,0.0,107037.21999999999,83037.63300000016,17936.883,0.0,0.0,16444.749000000007
126,233816.20300000013,0.0,0.0,8447.63100000001,3.8,0.0,107225.71899999995,83895.45800000006,17889.88100000002,0.0,0.0,16353.714000000022
127,250175.1869999997,0.0,0.0,8511.949999999997,6.678,0.0,116872.72799999986,91120.4500000002,17590.38799999998,0.0,0.0,16072.993000000015
128,254480.57200000013,0.0,0.0,8585.96100000001,2697.3240000000005,0.0,117857.33199999997,91927.51400000007,17447.07100000001,0.0,0.0,15965.37000000001
129,267012.51399999973,0.0,0.0,9579.02200000001,16496.655999999995,0.0,116584.46599999994,90977.2900000002,17360.870000000003,0.0,0.0,16014.210000000008
130,331142.7959999992,10023.810999999998,0.0,35061.0460000001,20.641,0.0,120258.8490000001,93174.76800000013,17258.899000000005,39492.741999999984,0.0,15852.039999999983
131,334359.3420000002,8747.179,0.0,34024.96900000006,0.0,14815.499999999996,117904.05599999982,91763.11300000001,17072.13600000001,34382.871999999974,0.0,15649.51699999999
132,321172.1360000006,4556.080999999998,0.0,34193.14300000008,0.0,29762.097999999994,112628.99500000017,87524.96700000012,18030.981000000003,18033.546999999995,0.0,16442.324000000004
133,291553.96700000024,0.0,0.0,34528.94100000007,0.0,29803.584000000006,108972.30700000013,84359.25900000002,17710.835000000003,0.0,0.0,16179.041000000008
134,299833.31700000045,0.0,0.0,33603.107000000025,0.0,24340.01899999998,117858.34300000024,91231.46399999967,17104.68100000003,0.0,0.0,15695.70300000002
135,293155.53799999965,0.0,0.0,33597.519000000095,0.0,0.0,127868.26199999994,98580.99399999995,17302.801000000003,0.0,0.0,15805.961999999994
136,167676.41500000004,0.0,0.0,34264.41400000004,0.0,0.0,55899.123000000014,43594.76899999974,17696.138,0.0,0.0,16221.971000000012
137,74775.461,0.0,0.0,35632.03600000004,0.0,0.0,3390.4639999999945,2645.9279999999917,17280.348000000016,0.0,0.0,15826.685000000003
138,198818.59399999958,0.0,0.0,32788.451000000125,0.0,0.0,3326.20799999999,2578.6909999999943,83385.25299999997,0.0,0.0,76739.99099999997
139,72210.32899999998,0.0,0.0,32281.017000000098,0.0,0.0,3376.8379999999875,2628.6719999999877,17796.382,0.0,0.0,16127.419999999971
140,79611.94399999997,0.0,0.0,34069.88400000008,0.0,0.0,3390.4359999999915,2647.902999999991,17447.052999999985,0.0,6015.565000000019,16041.10299999999
141,59049.153000000224,0.0,0.0,10035.208999999997,0.0,0.0,3299.6829999999864,2555.708999999993,17374.375999999997,0.0,9889.762000000002,15894.413999999995
142,56405.20500000015,0.0,0.0,9144.188000000004,0.0,0.0,2423.801999999995,1885.325999999997,17276.196000000004,0.0,9865.646000000002,15810.046999999995
143,52740.318999999974,0.0,0.0,9068.355999999994,0.0,0.0,2402.0029999999997,1858.3209999999963,17676.121999999963,0.0,5615.352000000014,16120.165
144,48985.159,0.0,0.0,8765.136999999993,0.0,0.0,2358.265999999999,1835.9979999999966,17535.68000000001,0.0,2345.686000000006,16144.392000000009
145,46392.949000000015,0.0,0.0,8578.908000000005,0.0,0.0,2311.643999999998,1797.497,17065.98400000001,0.0,987.1309999999987,15651.785
146,45164.81900000004,0.0,0.0,8258.819000000007,0.0,0.0,2230.944999999999,1730.7879999999986,16886.898000000023,0.0,606.9619999999993,15450.40700000002
147,47510.41000000003,0.0,0.0,8743.995000000012,0.0,0.0,2372.433999999998,1839.8209999999976,17703.718999999983,0.0,592.4099999999994,16258.030999999983
148,47349.92599999994,0.0,0.0,8706.082999999993,0.0,0.0,2323.1509999999985,1806.8970000000008,17744.982000000018,0.0,552.1579999999996,16216.654999999997
149,47378.898999999976,0.0,0.0,8760.120000000012,0.0,0.0,2359.2949999999964,1833.628,17633.974000000017,0.0,581.3439999999993,16210.537999999991
150,47934.957,0.0,0.0,8920.559,0.0,0.0,2364.566999999997,1843.3709999999974,17852.67999999999,0.0,592.5509999999997,16361.22900000001
151,46979.1690000001,0.0,0.0,9018.478999999985,0.0,0.0,2398.1819999999993,1866.1229999999973,17255.66699999999,0.0,617.6879999999991,15823.030000000004
152,47151.941000000035,0.0,0.0,8911.674,0.0,0.0,2355.7969999999955,1833.0989999999972,17524.05699999998,0.0,478.59099999999955,16048.722999999976
153,52612.804999999935,0.0,0.0,15321.689000000042,0.0,0.0,2402.5739999999973,1865.3689999999995,16988.731999999978,0.0,461.7059999999994,15572.73500000001
154,71351.72800000008,0.0,0.0,33665.62500000011,0.0,0.0,2330.911999999998,1811.7369999999985,17206.60499999999,0.0,551.6929999999999,15785.156000000028
155,71451.65799999994,0.0,0.0,33131.98900000011,0.0,0.0,2316.643999999996,1794.5039999999997,17545.959000000035,0.0,457.0029999999996,16205.559000000027
156,70228.5619999999,0.0,0.0,32777.836000000134,0.0,0.0,2357.4219999999987,1825.7639999999983,17317.953000000005,0.0,124.00600000000001,15825.581000000004
157,267635.03399999975,0.0,0.0,35322.787000000026,0.0,0.0,112397.86199999995,87342.50300000006,17007.90200000001,0.0,0.0,15563.980000000012
158,273405.2619999995,0.0,0.0,35170.63500000007,0.0,0.0,115631.74600000022,89589.4870000001,17193.10300000002,0.0,0.0,15820.29100000002
159,261126.68700000024,0.0,0.0,35358.88800000005,0.0,0.0,108367.16000000006,84532.56900000013,17070.238999999994,0.0,0.0,15797.831000000002
160,270448.54299999995,0.0,0.0,33394.32500000005,0.0,0.0,115358.5290000001,89583.04400000027,16718.379999999997,0.0,0.0,15394.265000000027
161,287110.76200000016,0.0,0.0,35672.29700000006,0.0,0.0,122917.6799999999,95493.50600000015,17264.149999999987,0.0,0.0,15763.129
162,274574.5969999996,0.0,0.0,35534.94200000006,0.0,0.0,115942.52699999989,90203.69300000003,17217.621000000003,0.0,0.0,15675.814000000015
163,274046.8460000003,0.0,0.0,33951.21400000008,0.0,0.0,116174.78299999992,90031.94099999998,17661.695000000018,0.0,0.0,16227.213000000034
164,251343.80199999944,0.0,0.0,30523.06300000009,0.0,0.0,104947.50200000001,82053.0870000001,17664.54199999999,0.0,0.0,16155.608000000022
165,272332.626,0.0,0.0,34077.439000000086,0.0,0.0,115496.99699999996,90076.43500000003,17069.54600000003,0.0,0.0,15612.209000000004
166,266156.6159999997,0.0,0.0,35922.01300000004,0.0,0.0,111146.82199999994,86503.94300000019,16960.107000000025,0.0,0.0,15623.731000000016
167,275771.5649999998,0.0,0.0,35454.618000000046,0.0,0.0,116816.92999999982,90418.92400000007,17251.575000000004,0.0,0.0,15829.518000000015
168,239841.706,0.0,0.0,9992.00799999998,0.0,0.0,110857.87600000018,86127.7420000002,17134.53200000001,0.0,0.0,15729.548000000026
169,240701.59400000007,0.0,0.0,9018.848000000004,0.0,0.0,111997.41400000016,87362.3430000001,16897.636000000006,0.0,0.0,15425.353000000005
170,61491.413000000066,0.0,0.0,4510.682000000006,0.0,0.0,22389.697999999928,17522.772000000048,8923.765999999994,0.0,0.0,8144.495000000004
171,17558.418999999987,0.0,0.0,3230.102000000004,0.0,0.0,1256.6270000000006,978.4480000000004,6313.877000000001,0.0,0.0,5779.365
172,60500.671000000155,0.0,0.0,8881.816999999995,0.0,0.0,10467.663999999993,8168.572999999992,17219.06800000002,0.0,0.0,15763.549000000003
173,256939.17500000002,0.0,0.0,8826.863000000005,0.0,0.0,121046.95600000005,94352.901,17000.642000000014,0.0,0.0,15711.813000000002
174,250038.39299999972,0.0,0.0,8192.155000000013,0.0,0.0,118094.09400000003,91578.32999999993,16777.94600000001,0.0,0.0,15395.86800000001
175,236422.10800000018,0.0,0.0,8421.012000000006,0.0,0.0,110535.82300000027,85049.57599999994,16932.75300000001,0.0,0.0,15482.944000000016
