halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
27,272114.01300000004,2291.6109999999999,13412.316000000001,25106.526999999998,2621.0749999999998,4054.4960000000001,101501.795,78735.133000000002,11237.749,9361.3119999999999,9952.2150000000001,13839.784
28,281279.91500000027,4425.2399999999998,23117.111000000001,27964.173999999999,246.983,1801.9860000000001,108598.545,84391.032000000007,15438.645,199.49299999999999,3512.0120000000002,11584.694
29,285404.9459999999,3456.9760000000001,1587.4949999999999,26464.556,11179.235000000001,1161.704,111637.999,86387.381999999998,12953.288,17404.302,3474.4830000000002,9697.5249999999996
30,281991.72899999993,2233.6570000000002,14402.468000000001,22605.794000000002,191.74199999999999,10187.196,110116.28,85012.702999999994,20641.580000000002,4604.7910000000002,826.94600000000003,11168.572
31,283658.08999999985,2200.2919999999999,2436.7429999999999,25958.223999999998,291.00099999999998,136.85300000000001,110692.36199999999,86052.872000000003,17965.839,9942.3680000000004,12392.797,15588.739
32,258284.90900000013,10964.418,631.92700000000002,23088.133999999998,6745.6620000000003,867.351,99411.467000000004,77345.648000000001,11314.871999999999,1185.3800000000001,4767.6769999999997,21962.371999999999
33,273006.39799999987,4903.9409999999998,2877.7049999999999,21530.508999999998,3358.819,758.90300000000002,106503.52099999999,82911.585999999996,11249.539000000001,13151.82,6603.4750000000004,19156.580000000002
34,271564.89299999946,850.93600000000004,226.08199999999999,27297.98,6652.0379999999996,1122.068,103797.876,81088.572,14904.642,1935.462,6518.8370000000004,27170.400000000001
35,261794.16099999973,147.215,10795.199000000001,27246.278999999999,7396.3590000000004,560.89599999999996,99578.425000000003,77312.494999999995,13345.166999999999,7687.241,106.093,17618.792000000001
36,264500.44299999985,2434.0720000000001,9715.4650000000001,30014.953000000001,2026.8820000000001,4215.9350000000004,98925.657000000007,76816.365000000005,17921.028999999999,1291.7760000000001,3960.5549999999998,17177.754000000001
37,263615.3329999998,4456.558,2067.114,30656.474999999999,3589.3400000000001,5910.5450000000001,96643.354000000007,75129.769,16779.396000000001,4766.625,8157.7820000000002,15458.374
38,266907.09900000005,7910.7860000000001,6562.1000000000004,25969.859,4124.0990000000002,392.23200000000003,100640.564,78288.576000000001,13254.540000000001,1346.3510000000001,9451.6170000000002,18966.375
39,281106.4339999997,858.41700000000003,44.451999999999998,39151.241999999998,7286.1189999999997,16451.802,100335.32399999999,78257.650999999998,19163.688999999998,2769.8510000000001,2076.8510000000001,14711.036
40,116109.07399999969,293.64600000000002,434.029,19240.540000000001,16886.006000000001,7972.4549999999999,21832.886999999999,15808.138999999999,12332.014999999999,4042.1390000000001,1064.299,16202.919
41,71853.91599999994,1523.05,2848.1500000000001,17843.045999999998,2730.4459999999999,133.32499999999999,8483.0669999999991,2437.212,10061.902,615.97400000000005,5339.8540000000003,19837.891
42,132357.78299999985,3272.7800000000002,3098.067,23506.811000000002,1700.3499999999999,7346.3810000000003,6038.2139999999999,13573.578,40048.807999999997,2179.6880000000001,4448.799,27144.306
43,48759.70800000007,364.48399999999998,564.55499999999995,6072.0529999999999,1059.5409999999999,1990.3030000000001,3771.0340000000001,5139.652,13976.855,3474.4879999999998,1347.693,10999.049999999999
44,45984.358000000015,2582.8180000000002,497.80500000000001,9070.7710000000006,7016.2049999999999,1166.403,1687.7059999999999,6190.2349999999997,5123.0039999999999,286.452,7369.1440000000002,4993.8149999999996
45,45684.61900000003,8111.0879999999997,4752.4740000000002,2814.8519999999999,1759.501,2668.8119999999999,3508.3519999999999,596.221,5990.2730000000001,2981.0309999999999,7463.7349999999997,5038.2799999999997
46,46398.81800000003,3388.788,78.274000000000001,4814.7870000000003,1841.7629999999999,2721.0250000000001,1249.1949999999999,1942.1869999999999,7971.8429999999998,7313.9970000000003,348.89299999999997,14728.066000000001
47,47480.462000000036,2012.348,211.56800000000001,5094.3090000000002,4011.9090000000001,2551.5529999999999,4472.5590000000002,1489.9200000000001,8844.9680000000008,5309.777,1710.9200000000001,11770.630999999999
48,47529.799000000035,2635.7730000000001,541.00199999999995,4245.1549999999997,2550.9589999999998,5551.6459999999997,1233.749,7352.5910000000003,8959.7479999999996,3932.1010000000001,1391.4760000000001,9135.6000000000004
49,47283.214000000065,2385.009,858.24000000000001,5220.5200000000004,79.671000000000006,2718.4720000000002,5116.71,5997.8140000000003,9146.1980000000003,1053.829,3841.3739999999998,10865.376
50,46951.81300000013,603.005,1953.491,6022.7030000000004,1551.174,1146.547,9516.3250000000007,1882.027,8584.6769999999997,4437.7489999999998,2270.011,8984.1029999999992
51,46474.51600000004,1181.0,1615.836,8018.6840000000002,386.52499999999998,2579.7840000000001,2215.3249999999998,2328.518,12063.328,1373.2049999999999,3191.5309999999999,11520.780000000001
52,46276.959000000046,2718.848,1588.085,7154.8190000000004,4897.0569999999998,1909.3299999999999,4892.9210000000003,2090.7249999999999,9990.7240000000002,838.33399999999995,293.30700000000002,9902.8089999999993
53,46268.98200000001,7406.348,1586.4559999999999,5562.4440000000004,1661.819,314.625,2424.8009999999999,1966.952,11882.671,1655.78,266.83999999999997,11540.249
54,47253.36600000003,2972.163,1773.748,10730.102000000001,540.79899999999998,3652.4609999999998,1163.972,663.69200000000001,6432.6530000000002,942.31600000000003,3501.011,14880.449000000001
55,46762.44399999998,884.87599999999998,2327.904,5385.9549999999999,903.45799999999997,7343.4979999999996,1974.7449999999999,4680.2179999999998,9163.393,4166.6959999999999,2105.9270000000001,7825.7730000000001
56,46421.66200000001,10962.718000000001,275.45100000000002,6691.8130000000001,396.63900000000001,2071.7280000000001,4459.1469999999999,926.02499999999998,9542.6919999999991,981.625,1914.0509999999999,8199.7729999999992
57,46166.001999999986,8085.5460000000003,1215.539,4577.7539999999999,1665.4739999999999,1931.7670000000001,2908.0189999999998,2742.8130000000001,13888.161,1233.829,2342.8009999999999,5574.299
58,61338.424,3248.529,481.92500000000001,14360.341,3769.6729999999998,1279.183,1886.393,1609.797,19823.182000000001,384.35000000000002,5463.3649999999998,9031.6869999999999
59,73970.78700000005,2470.306,4110.7240000000002,19137.802,672.36000000000001,172.232,5681.7359999999999,1369.8579999999999,8062.3180000000002,3810.9319999999998,12303.004999999999,16179.513999999999
60,72804.58699999994,5070.7809999999999,1893.021,21426.884999999998,885.36400000000003,329.17500000000001,2228.8040000000001,1513.4960000000001,15244.424999999999,5078.7709999999997,4605.3959999999997,14528.468000000001
61,72523.62999999999,5932.6239999999998,113.28700000000001,18809.714,5366.8500000000004,4405.7870000000003,2861.8870000000002,5385.8490000000002,11878.817999999999,1287.8630000000001,2974.7660000000001,13506.186
62,71632.15900000003,10951.772999999999,1309.143,18647.004000000001,3092.029,5119.277,8232.1110000000008,1734.604,9114.2839999999997,1132.923,4239.8440000000001,8059.1660000000002
63,69502.10299999992,7268.9799999999996,3689.424,15224.739,7788.0029999999997,306.327,2624.0770000000002,4501.951,9483.4809999999998,6431.0029999999997,1308.174,10875.942999999999
64,47283.171,2754.4319999999998,1013.351,7756.0060000000003,1058.479,1934.4639999999999,2443.1990000000001,2749.6210000000001,12885.823,3554.0450000000001,1433.8320000000001,9699.9210000000003
65,46529.888999999996,2973.931,1142.7629999999999,6426.4859999999999,5461.5550000000003,4704.7169999999996,2091.8029999999999,1924.2819999999999,8552.9779999999992,2317.2249999999999,170.12,10764.030000000001
66,46982.13400000001,132.61199999999999,2039.5830000000001,9229.5220000000008,699.05600000000004,8845.0709999999999,2779.123,899.15300000000002,9910.0640000000003,1813.6020000000001,3046.0120000000002,7588.3370000000004
67,215409.8890000005,1849.318,3917.779,8624.0360000000001,3746.8499999999999,4493.8419999999996,88688.490000000005,68985.972999999998,16487.429,947.77499999999998,3340.7919999999999,14327.605
68,275464.888,8119.4660000000003,9768.2330000000002,8716.2000000000007,1896.3309999999999,1681.4580000000001,118844.136,92830.626999999993,14554.034,80.305999999999997,517.37199999999996,18456.724999999999
69,273207.47000000015,621.66399999999999,1221.251,17195.438999999998,5552.5060000000003,5596.7399999999998,114430.526,89178.589000000007,16019.602000000001,9033.5509999999995,1348.4100000000001,13009.191999999999
70,261520.62500000026,52.469000000000001,1835.5540000000001,26628.983,1550.886,1488.3820000000001,101677.537,79017.535000000003,18970.874,6667.9849999999997,2964.5210000000002,20665.900000000001
71,258061.38400000005,5298.0119999999997,1364.671,7046.3090000000002,624.101,8994.866,110182.15399999999,86087.331999999995,12039.546,165.541,27.126000000000001,26231.725999999999
72,264853.5010000001,10677.093000000001,4869.2809999999999,9104.0869999999995,2503.1190000000001,70.906000000000006,113931.533,88228.807000000001,16940.696,3315.1590000000001,4737.7830000000004,10475.038
73,261479.83099999957,15746.976000000001,607.08699999999999,8357.4480000000003,2189.0900000000001,5058.2820000000002,112388.568,86794.307000000001,13726.105,3963.5439999999999,3507.9380000000001,9140.4850000000006
74,259753.5550000007,1008.602,8936.4490000000005,6057.2780000000002,1209.0340000000001,5559.884,111553.91800000001,86937.660999999993,15559.493,993.38,5169.415,16768.441999999999
75,186258.54500000022,7035.7340000000004,2082.5410000000002,5168.3280000000004,5538.2550000000001,1175.9849999999999,75917.312000000005,58848.133000000002,12441.409,2350.0169999999998,1427.191,14273.642
76,37338.37200000002,2259.9430000000002,3338.598,2733.7139999999999,796.096,4973.1530000000002,2412.857,580.91499999999996,11036.691000000001,1427.6900000000001,1372.579,6406.1360000000004
77,86612.61899999993,777.17700000000002,4465.3789999999999,3689.136,3474.627,2848.223,20450.806,18067.643,12853.172,2168.1030000000001,3015.2190000000001,14803.134
78,244034.167,4124.8429999999998,2321.5079999999998,6411.1390000000001,5602.6220000000003,423.06099999999998,102892.05499999999,80126.400999999998,12841.044,1533.2149999999999,8314.3629999999994,19443.916000000001
79,252197.65999999983,57.829000000000001,7272.8580000000002,14807.295,1494.73,2496.5720000000001,102404.75199999999,80020.558999999994,14926.813,222.279,4035.3560000000002,24458.616999999998
80,281927.4049999989,595.51900000000001,6420.0810000000001,27180.257000000001,7281.2600000000002,3397.0529999999999,110757.97900000001,85599.981,17132.511999999999,971.97699999999998,10679.581,11911.207
81,270952.59799999965,360.05700000000002,3409.9499999999998,36979.232000000004,2846.4549999999999,4172.4229999999998,104893.81299999999,81324.264999999999,13415.464,1351.586,1710.0740000000001,20489.278999999999
82,256341.09999999995,2045.0450000000001,956.02300000000002,15469.323,6893.8689999999997,1161.779,108497.213,83571.744000000006,12828.489,9294.2350000000006,3671.5360000000001,11951.844999999999
83,251296.65500000038,1261.3389999999999,5259.7650000000003,9195.8629999999994,4114.3389999999999,2888.3960000000002,106832.34699999999,83039.315000000002,12050.921,4695.0919999999996,1880.097,20079.18
84,335413.5330000005,5302.21,1816.509,11521.949000000001,2590.652,12224.115,103416.0,80957.881999999998,54420.745999999999,6206.8119999999999,7437.7039999999997,49518.953999999998
85,263291.51899999985,4684.5029999999997,5899.4250000000002,7167.7669999999998,12613.538,30462.597000000002,97866.100999999995,76049.642000000007,14537.948,1998.327,598.36000000000001,11413.311
86,262860.5009999999,2870.9899999999998,11593.154,6129.0389999999998,1449.5160000000001,35442.82,97913.430999999997,76111.930999999997,15278.155000000001,1219.059,3032.4400000000001,11819.966
87,302576.5219999998,18240.576000000001,4533.232,8334.2649999999994,1623.105,26534.003000000001,94588.470000000001,73498.024999999994,19683.84,36028.900000000001,2468.5010000000002,17043.606
88,259854.11199999982,7006.71,17687.124,6907.143,6170.0839999999998,322.363,93842.709000000003,73286.384000000005,15702.096,23520.899000000001,2492.5039999999999,12916.096
89,250150.43499999974,6240.0559999999996,4953.2510000000002,6596.4290000000001,11978.659,3676.2820000000002,88669.546000000002,69171.445000000007,16269.6,23151.992999999999,5231.5739999999996,14211.6
90,145658.01899999985,5721.7879999999996,3339.183,8748.491,3010.1149999999998,2371.0079999999998,35570.635000000002,43570.928999999996,16446.654999999999,11691.280000000001,3798.9479999999999,11388.987999999999
91,55047.51200000017,2304.0309999999999,3320.5650000000001,6822.4639999999999,54.494,899.36800000000005,1249.451,5405.7309999999998,8206.9140000000007,3359.415,17292.021000000001,6133.058
92,43224.57600000002,1738.8420000000001,1823.069,4459.6080000000002,3352.8560000000002,4798.6469999999999,1266.903,1767.3789999999999,8764.3060000000005,6194.4719999999998,721.88300000000004,8336.6110000000008
93,45818.41699999997,325.779,662.62599999999998,7082.8559999999998,7349.0249999999996,448.48700000000002,5030.1819999999998,2571.7809999999999,10423.808000000001,1626.9690000000001,398.44099999999997,9898.4629999999997
94,45630.26099999999,2664.2429999999999,5486.1270000000004,4557.7749999999996,9126.3799999999992,2617.7539999999999,1536.3979999999999,868.33199999999999,6724.982,1434.3969999999999,3610.0830000000001,7003.7879999999996
95,45679.53400000007,1953.847,451.51799999999997,6180.8779999999997,6023.0119999999997,4349.1610000000001,5582.0060000000003,3663.4290000000001,6363.924,544.20299999999997,1490.0450000000001,9077.5110000000004
96,46021.16700000008,360.19,5637.8680000000004,4265.366,364.28500000000003,4294.3609999999999,3601.4270000000001,3959.3820000000001,7763.7879999999996,2053.9810000000002,4232.2280000000001,9488.2900000000009
97,44578.133000000074,10.162000000000001,391.81,4004.252,865.83399999999995,6114.2719999999999,9129.598,1343.259,6512.2039999999997,1400.8820000000001,7074.0379999999996,7731.8230000000003
98,47067.02800000014,103.614,3420.7159999999999,6458.1999999999998,2241.7910000000002,3334.049,1605.2550000000001,1978.8920000000001,10072.304,7206.9870000000001,2430.0889999999999,8215.1309999999994
99,47080.57000000003,1342.518,4689.5900000000001,9467.3670000000002,4153.6109999999999,326.76299999999998,1242.1220000000001,5467.6409999999996,9274.6970000000001,287.041,2122.7759999999998,8706.4449999999997
100,46427.79900000004,765.47900000000004,1791.4829999999999,7892.8530000000001,422.327,5549.4049999999997,2351.4369999999999,1697.866,7095.1980000000003,5855.6809999999996,6040.8019999999997,6965.2669999999998
101,46958.435000000034,3155.6219999999998,208.61500000000001,5698.2489999999998,228.09100000000001,1848.9670000000001,7173.6970000000001,3587.7150000000001,13919.492,925.78200000000004,1091.116,9121.0889999999999
102,46352.99700000004,178.59399999999999,4315.5360000000001,9028.0759999999991,72.271000000000001,214.80000000000001,1093.4449999999999,2576.5940000000001,7276.8630000000003,2183.8049999999998,5020.5540000000001,14392.459999999999
103,46559.098000000165,696.72000000000003,4446.8710000000001,6781.1800000000003,96.361000000000004,5490.7079999999996,5191.2309999999998,1260.9839999999999,8339.9490000000005,1311.384,3539.7930000000001,9403.9179999999997
104,46947.16899999991,1729.395,5714.7330000000002,10425.588,341.99000000000001,3660.3629999999998,4257.5169999999998,774.86699999999996,8281.134,2125.953,1626.194,8009.4359999999997
105,47852.991999999875,4284.7839999999997,4755.4989999999998,7444.7799999999997,1583.498,2118.6439999999998,5219.1899999999996,1181.9639999999999,8529.0329999999994,3264.9000000000001,2171.652,7299.0479999999998
106,46743.62600000009,358.28699999999998,1331.7750000000001,11588.625,682.19500000000005,3473.9850000000001,3686.9749999999999,2515.9839999999999,8567.7710000000006,5543.25,26.280999999999999,8968.4989999999998
107,46775.54599999997,990.77300000000002,1648.8389999999999,14149.08,6291.8140000000003,2838.3719999999998,1572.894,925.74400000000003,7898.8549999999996,186.22900000000001,3811.4290000000001,6461.5169999999998
108,115381.31800000006,732.32500000000005,3366.0540000000001,20796.859,352.55200000000002,671.12400000000002,18987.277999999998,14308.759,22440.634999999998,17038.911,3679.0140000000001,13007.806
109,269039.99899999995,10045.893,8251.4689999999991,10829.290999999999,24.969999999999999,4534.8959999999997,111391.51300000001,86233.626000000004,11131.266,525.92999999999995,2443.0709999999999,23628.074000000001
110,276551.31199999934,5304.4250000000002,77.739999999999995,36274.786,109.96599999999999,372.726,106536.26300000001,82532.771999999997,19825.639999999999,2070.2269999999999,2677.2379999999998,20769.528999999999
111,270182.738,2421.614,598.31600000000003,13452.025,13645.130999999999,311.84100000000001,110757.73,86819.597999999998,15863.724,5067.0370000000003,2488.011,18757.709999999999
112,263758.30499999976,4471.2879999999996,2263.0920000000001,15541.948,1808.1849999999999,2214.0990000000002,112927.45,87636.394,18029.087,262.67000000000002,5046.21,13557.882
113,263963.90700000036,459.78800000000001,1829.5070000000001,11719.215,6993.4939999999997,9162.8060000000005,109775.10400000001,85017.744000000006,15349.507,3152.6030000000001,4174.2650000000003,16329.874
114,283426.9319999999,3519.3870000000002,32.753,38026.911999999997,960.37,2458.605,110422.599,85628.654999999999,18020.455999999998,71.846000000000004,151.08699999999999,24134.259999999998
115,272872.7169999998,420.23099999999999,626.36699999999996,22231.383000000002,7831.027,15067.834000000001,107670.446,83516.630999999994,13535.785,366.11000000000001,9011.8889999999992,12595.013000000001
116,237553.2200000003,1392.576,563.52300000000002,10521.715,1065.078,1784.6279999999999,100124.458,77706.857000000004,16601.489000000001,5265.6509999999998,2458.8580000000002,20068.387999999999
117,239755.57899999974,2142.4969999999998,5948.0900000000001,10543.651,3419.0630000000001,2196.9200000000001,101268.985,78765.436000000002,18898.419000000002,2026.4480000000001,1323.7539999999999,13222.316000000001
118,238332.7459999996,4675.9859999999999,1131.6389999999999,7501.2139999999999,2710.268,713.01099999999997,100090.18700000001,77174.851999999999,11957.76,2640.491,14912.227000000001,14825.110000000001
119,257851.01200000002,121.94499999999999,291.52499999999998,28406.105,1325.0889999999999,2137.8519999999999,99812.763000000006,77980.646999999997,15929.072,3274.4189999999999,529.69899999999996,28041.895
120,267992.20899999945,369.01600000000002,494.70299999999997,36280.512999999999,883.13599999999997,1955.6859999999999,102042.70699999999,79212.729999999996,17321.453000000001,6520.6289999999999,4968.1459999999997,17943.489000000001
121,265095.64900000003,3154.2339999999999,4899.7650000000003,26874.684000000001,5391.4350000000004,10405.156999999999,101562.61500000001,78335.964999999997,16154.83,2445.7350000000001,28.207000000000001,15843.021000000001
122,271842.909,1973.7460000000001,592.952,25530.779999999999,6024.5450000000001,5016.7610000000004,104558.06,80929.986999999994,24408.323,1931.607,7173.3590000000004,13702.789000000001
123,254279.57199999993,10106.6,3031.8400000000001,32620.07,4500.4049999999997,69.923000000000002,96461.282999999996,75244.081999999995,16430.991999999998,1359.9929999999999,1136.9400000000001,13317.445
124,232751.23399999968,2134.2130000000002,5442.6700000000001,5939.3639999999996,6524.0450000000001,4695.0069999999996,97473.664999999994,75943.911999999997,10442.701999999999,7629.3050000000003,5466.915,11059.436
125,233362.41400000008,3043.5749999999998,1370.136,8907.8029999999999,11985.323,7035.9589999999998,97306.563999999998,75488.756999999998,11815.781000000001,133.84899999999999,338.90800000000002,15935.76
126,233816.20300000013,5794.7860000000001,4611.4300000000003,16150.621999999999,5304.402,4019.0740000000001,97477.926000000007,76268.597999999998,11055.183999999999,1983.7819999999999,528.64700000000005,10621.751
127,250175.1869999997,5624.8239999999996,498.50700000000001,11232.233,1042.3150000000001,2050.3420000000001,106247.935,82836.773000000001,19173.384999999998,321.25999999999999,2583.9290000000001,18563.683000000001
128,254480.57200000013,1235.394,1425.5830000000001,11180.621999999999,2483.3939999999998,967.62800000000004,107143.02899999999,83570.467000000004,19927.273000000001,12705.955,1412.2360000000001,12428.991
129,267012.51399999973,1562.3340000000001,5927.3069999999998,7749.9380000000001,11522.713,16518.414000000001,105985.878,82706.626999999993,11760.120999999999,2341.3919999999998,3528.9630000000002,17408.827000000001
130,331142.7959999992,12727.964,145.52500000000001,31149.936000000002,9639.8549999999996,1804.508,109326.226,84704.335000000006,18950.413,30323.052,10754.682000000001,21616.299999999999
131,334359.3420000002,14231.014999999999,5894.777,24670.279999999999,13506.85,12362.222,107185.505,83421.012000000002,21897.766,29095.935000000001,9121.2360000000008,12972.745000000001
132,321172.1360000006,7071.0240000000003,3600.7559999999999,31133.810000000001,7540.7070000000003,27463.870999999999,102389.995,79568.152000000002,16886.802,16972.151000000002,14336.887000000001,14207.981
133,291553.96700000024,2336.04,11413.272999999999,30317.204000000002,5385.3540000000003,31362.119999999999,99065.733999999997,76690.235000000001,17143.117999999999,1813.6790000000001,2496.902,13530.308999999999
134,299833.31700000045,3310.7060000000001,3955.4780000000001,31147.554,5630.1310000000003,28507.946,107143.948,82937.695000000007,15249.698,1572.893,1021.985,19355.281999999999
135,293155.53799999965,4614.2359999999999,4791.2299999999996,27401.896000000001,4816.8689999999997,664.96600000000001,116243.875,89619.085000000006,16529.717000000001,2649.1129999999998,13482.932000000001,12341.619000000001
136,167676.41500000004,1291.3420000000001,2958.8130000000001,32075.207999999999,5462.2200000000003,759.30200000000002,45440.442000000003,35983.713000000003,16204.672,1325.6959999999999,1540.626,24634.379000000001
137,74775.461,1290.9280000000001,1029.98,29215.062999999998,2075.2249999999999,361.983,2389.4090000000001,1800.0219999999999,14306.625,3856.7919999999999,2559.3229999999999,15890.111000000001
138,198818.59399999958,416.24000000000001,901.61099999999999,26700.263999999999,3184.3829999999998,7861.2619999999997,9681.0939999999991,2154.163,75804.774999999994,518.84500000000003,1832.3299999999999,69763.627999999997
139,72210.32899999998,3182.7040000000002,4709.1719999999996,20487.037,296.41500000000002,1562.6669999999999,3803.4360000000001,11608.469999999999,11286.665999999999,4045.3119999999999,756.06299999999999,10472.387000000001
140,79611.94399999997,1024.356,2874.5300000000002,18887.787,9394.2309999999998,5090.5770000000002,14869.773999999999,2420.5500000000002,8278.0470000000005,1219.73,3079.7150000000001,12472.646000000001
141,59049.153000000224,783.572,6417.3100000000004,8659.7960000000003,523.28300000000002,1450.182,5602.4440000000004,6696.7799999999997,11316.076999999999,244.739,6261.6049999999996,11093.364
142,56405.20500000015,449.77999999999997,3189.8400000000001,3875.4929999999999,7370.8980000000001,2059.7829999999999,3132.3919999999998,5626.2830000000004,14011.101000000001,3125.2550000000001,6324.674,7239.7039999999997
143,52740.318999999974,1802.395,1521.4770000000001,7483.1130000000003,2810.6559999999999,2729.1309999999999,6631.8519999999999,1756.9100000000001,11392.022999999999,2263.0619999999999,6003.3339999999998,8346.3649999999998
